Date,Product ID,Price,Units Sold
2022/5/29,P0017,29.53,352.1
2022/5/29,P0018,46.68,69.5
2022/5/29,P0019,28.9,331.8
2022/5/29,P0020,38.01,86.2
2022/5/30,P0001,61.24,233
2022/5/30,P0002,17,762.6
2022/5/30,P0003,56.38,83.8
2022/5/30,P0004,30.74,88.3
2022/5/30,P0005,72.1,119.7
2022/5/30,P0006,51.92,112.3
2022/5/30,P0007,25.55,141.8
2022/5/30,P0008,47.17,167.5
2022/5/30,P0009,16.73,91.4
2022/5/30,P0010,60.82,101.4
2022/5/30,P0011,35.65,61.4
2022/5/30,P0012,79.62,20.6
2022/5/30,P0013,79.3,123.9
2022/5/30,P0014,40.69,130.4
2022/5/30,P0015,77.87,42.1
2022/5/30,P0016,39.37,97.5
2022/5/30,P0017,45.22,128.2
2022/5/30,P0018,53.28,24.5
2022/5/30,P0019,33.86,176.9
2022/5/30,P0020,52.17,64
2022/5/31,P0001,61.24,122.7
2022/5/31,P0002,21.92,467.8
2022/5/31,P0003,56.38,55.1
2022/5/31,P0004,30.74,79.4
2022/5/31,P0005,72.1,106.9
2022/5/31,P0006,51.92,175.6
2022/5/31,P0007,25.55,93.2
2022/5/31,P0008,47.17,157.6
2022/5/31,P0009,16.73,95
2022/5/31,P0010,60.82,87.9
2022/5/31,P0011,35.65,46.3
2022/5/31,P0012,79.62,18.7
2022/5/31,P0013,79.3,180.2
2022/5/31,P0014,40.69,179.8
2022/5/31,P0015,77.87,48.8
2022/5/31,P0016,39.37,136
2022/5/31,P0017,45.22,162.7
2022/5/31,P0018,53.28,31.3
2022/5/31,P0019,33.86,207.3
2022/5/31,P0020,52.17,61
2022/6/1,P0001,61.24,300.7
2022/6/1,P0002,26.29,207.2
2022/6/1,P0003,56.38,62.2
2022/6/1,P0004,30.74,86.1
2022/6/1,P0005,72.1,107.2
2022/6/1,P0006,40.09,519.3
2022/6/1,P0007,25.55,122.1
2022/6/1,P0008,47.17,139.6
2022/6/1,P0009,16.73,118.8
2022/6/1,P0010,60.82,59.1
2022/6/1,P0011,35.65,75.1
2022/6/1,P0012,79.62,35.6
2022/6/1,P0013,79.3,206.4
2022/6/1,P0014,40.69,153.9
2022/6/1,P0015,77.87,55.8
2022/6/1,P0016,39.37,125.3
2022/6/1,P0017,45.22,142.1
2022/6/1,P0018,53.28,32.5
2022/6/1,P0019,33.86,133.1
2022/6/1,P0020,42.87,81.4
2022/6/2,P0001,61.24,185.8
2022/6/2,P0002,19.44,531.8
2022/6/2,P0003,56.38,54.6
2022/6/2,P0004,30.74,88.1
2022/6/2,P0005,72.1,171.8
2022/6/2,P0006,51.92,182.9
2022/6/2,P0007,25.55,70.1
2022/6/2,P0008,40.79,182.8
2022/6/2,P0009,16.73,95.3
2022/6/2,P0010,60.82,71.2
2022/6/2,P0011,35.65,56.6
2022/6/2,P0012,79.62,47
2022/6/2,P0013,59.47,317.3
2022/6/2,P0014,40.69,177.9
2022/6/2,P0015,77.87,35.4
2022/6/2,P0016,39.37,100.9
2022/6/2,P0017,45.22,125.9
2022/6/2,P0018,53.28,27.4
2022/6/2,P0019,33.86,290.3
2022/6/2,P0020,46.38,73.4
2022/6/3,P0001,61.24,209.7
2022/6/3,P0002,26.29,181.7
2022/6/3,P0003,56.38,69.4
2022/6/3,P0004,30.74,63.8
2022/6/3,P0005,72.1,142
2022/6/3,P0006,51.92,245.7
2022/6/3,P0007,25.55,140.3
2022/6/3,P0008,47.17,168.5
2022/6/3,P0009,11.77,177
2022/6/3,P0010,60.82,99
2022/6/3,P0011,35.65,66.4
2022/6/3,P0012,79.62,44.2
2022/6/3,P0013,79.3,190.5
2022/6/3,P0014,40.69,143.5
2022/6/3,P0015,77.87,35.4
2022/6/3,P0016,39.37,123.8
2022/6/3,P0017,45.22,120.7
2022/6/3,P0018,53.28,29.1
2022/6/3,P0019,33.86,178
2022/6/3,P0020,52.17,36.5
2022/6/4,P0001,39.97,716.4
2022/6/4,P0002,20.1,607.6
2022/6/4,P0003,39.96,193.1
2022/6/4,P0004,19.21,202.7
2022/6/4,P0005,61.57,327.1
2022/6/4,P0006,32.11,407.1
2022/6/4,P0007,18.8,303.4
2022/6/4,P0008,39.84,371.5
2022/6/4,P0009,14.18,238
2022/6/4,P0010,45.56,180.2
2022/6/4,P0011,22.01,146.1
2022/6/4,P0012,63.57,99.8
2022/6/4,P0013,62.72,583.4
2022/6/4,P0014,35.26,317
2022/6/4,P0015,60.08,81.1
2022/6/4,P0016,28.3,332.8
2022/6/4,P0017,39.2,380.1
2022/6/4,P0018,39.92,76.9
2022/6/4,P0019,30.41,576.3
2022/6/4,P0020,45.26,59.7
2022/6/5,P0001,53.14,271.6
2022/6/5,P0002,23.17,425.7
2022/6/5,P0003,44.54,157.1
2022/6/5,P0004,25.21,130.9
2022/6/5,P0005,47.04,338.2
2022/6/5,P0006,40.52,476
2022/6/5,P0007,17.15,305.5
2022/6/5,P0008,34.5,380.3
2022/6/5,P0009,13.35,176.5
2022/6/5,P0010,42.79,170.4
2022/6/5,P0011,23.8,155.6
2022/6/5,P0012,61.49,101.2
2022/6/5,P0013,55.23,454.1
2022/6/5,P0014,34.57,313.9
2022/6/5,P0015,55,82.4
2022/6/5,P0016,26.46,382.8
2022/6/5,P0017,34.52,213.8
2022/6/5,P0018,34.59,103.7
2022/6/5,P0019,25.26,770.1
2022/6/5,P0020,38.21,73.5
2022/6/6,P0001,37.63,312.1
2022/6/6,P0002,26.29,256.5
2022/6/6,P0003,50.04,107.7
2022/6/6,P0004,30.74,79.5
2022/6/6,P0005,72.1,86.2
2022/6/6,P0006,51.92,207.2
2022/6/6,P0007,17.16,269.9
2022/6/6,P0008,47.17,193
2022/6/6,P0009,16.73,98.4
2022/6/6,P0010,60.82,81.5
2022/6/6,P0011,35.65,91.9
2022/6/6,P0012,79.62,30.2
2022/6/6,P0013,58.68,548.5
2022/6/6,P0014,40.69,141.5
2022/6/6,P0015,69.11,42.7
2022/6/6,P0016,39.37,91.2
2022/6/6,P0017,33.64,289.1
2022/6/6,P0018,53.28,17.7
2022/6/6,P0019,33.86,181.5
2022/6/6,P0020,52.17,28.3
2022/6/7,P0001,61.24,104.8
2022/6/7,P0002,26.29,222.4
2022/6/7,P0003,56.38,52.3
2022/6/7,P0004,30.74,81.7
2022/6/7,P0005,72.1,111.3
2022/6/7,P0006,51.92,163.6
2022/6/7,P0007,25.55,115
2022/6/7,P0008,47.17,128.3
2022/6/7,P0009,16.73,149.3
2022/6/7,P0010,60.82,72
2022/6/7,P0011,35.65,69.8
2022/6/7,P0012,79.62,33.8
2022/6/7,P0013,79.3,207.6
2022/6/7,P0014,28.57,225.9
2022/6/7,P0015,77.87,54.9
2022/6/7,P0016,24.41,394
2022/6/7,P0017,45.22,136.6
2022/6/7,P0018,53.28,32
2022/6/7,P0019,33.86,230.1
2022/6/7,P0020,52.17,49.1
2022/6/8,P0001,48.15,474.4
2022/6/8,P0002,20.11,349.5
2022/6/8,P0003,56.38,80.7
2022/6/8,P0004,30.74,112.6
2022/6/8,P0005,72.1,151.5
2022/6/8,P0006,51.92,197
2022/6/8,P0007,25.55,113.2
2022/6/8,P0008,47.17,90.2
2022/6/8,P0009,16.73,101.3
2022/6/8,P0010,43.35,120.7
2022/6/8,P0011,35.65,83.8
2022/6/8,P0012,79.62,34.5
2022/6/8,P0013,79.3,147
2022/6/8,P0014,40.69,99.9
2022/6/8,P0015,77.87,56.4
2022/6/8,P0016,39.37,141.6
2022/6/8,P0017,45.22,220.4
2022/6/8,P0018,53.28,34.1
2022/6/8,P0019,33.86,223.4
2022/6/8,P0020,52.17,36.3
2022/6/9,P0001,61.24,282.1
2022/6/9,P0002,26.29,180.4
2022/6/9,P0003,47.86,137.2
2022/6/9,P0004,30.74,116.9
2022/6/9,P0005,46.85,249.8
2022/6/9,P0006,51.92,199.3
2022/6/9,P0007,25.55,83.5
2022/6/9,P0008,47.17,210.4
2022/6/9,P0009,16.73,83.7
2022/6/9,P0010,60.82,56.8
2022/6/9,P0011,22.1,136.5
2022/6/9,P0012,79.62,41.1
2022/6/9,P0013,79.3,125.7
2022/6/9,P0014,33.38,315.4
2022/6/9,P0015,77.87,59.5
2022/6/9,P0016,39.37,143
2022/6/9,P0017,45.22,186
2022/6/9,P0018,53.28,26
2022/6/9,P0019,33.86,264.3
2022/6/9,P0020,52.17,36.9
2022/6/10,P0001,61.24,330.9
2022/6/10,P0002,26.29,152.1
2022/6/10,P0003,56.38,56.2
2022/6/10,P0004,30.74,80.6
2022/6/10,P0005,45.96,187.3
2022/6/10,P0006,51.92,225.2
2022/6/10,P0007,25.55,131.3
2022/6/10,P0008,47.17,215.1
2022/6/10,P0009,16.73,158
2022/6/10,P0010,60.82,85.3
2022/6/10,P0011,35.65,84.6
2022/6/10,P0012,79.62,39.2
2022/6/10,P0013,79.3,157.9
2022/6/10,P0014,40.69,133.9
2022/6/10,P0015,77.87,70.8
2022/6/10,P0016,39.37,133.2
2022/6/10,P0017,45.22,141.8
2022/6/10,P0018,35.2,73.4
2022/6/10,P0019,33.86,150.2
2022/6/10,P0020,40.47,63.1
2022/6/11,P0001,45.68,410.4
2022/6/11,P0002,22.17,426.4
2022/6/11,P0003,41.7,159.6
2022/6/11,P0004,19.58,217.4
2022/6/11,P0005,47.43,339
2022/6/11,P0006,42.64,515.3
2022/6/11,P0007,17.07,259.5
2022/6/11,P0008,31.62,475.9
2022/6/11,P0009,12.22,235.2
2022/6/11,P0010,42.37,215.2
2022/6/11,P0011,29.68,160.1
2022/6/11,P0012,47.85,106.8
2022/6/11,P0013,59.16,541.6
2022/6/11,P0014,26.36,311.8
2022/6/11,P0015,55.85,98.6
2022/6/11,P0016,23.99,439.1
2022/6/11,P0017,32.92,435.2
2022/6/11,P0018,47.66,56.6
2022/6/11,P0019,29.57,367
2022/6/11,P0020,44.14,60.5
2022/6/12,P0001,38.94,430.4
2022/6/12,P0002,18.04,497.6
2022/6/12,P0003,35.45,306.8
2022/6/12,P0004,18.93,289.7
2022/6/12,P0005,59.49,263.6
2022/6/12,P0006,39.53,587.9
2022/6/12,P0007,15.5,355.9
2022/6/12,P0008,37.63,416.1
2022/6/12,P0009,10.51,177
2022/6/12,P0010,41.56,128.4
2022/6/12,P0011,25.77,126.9
2022/6/12,P0012,50.54,139.6
2022/6/12,P0013,62.26,574.8
2022/6/12,P0014,32.66,211.8
2022/6/12,P0015,60.58,85.2
2022/6/12,P0016,31.94,279.6
2022/6/12,P0017,33.74,311.1
2022/6/12,P0018,44.94,61.2
2022/6/12,P0019,24.92,613.8
2022/6/12,P0020,34.39,68.9
2022/6/13,P0001,61.24,227.1
2022/6/13,P0002,26.29,246.1
2022/6/13,P0003,56.38,116.1
2022/6/13,P0004,30.74,89.5
2022/6/13,P0005,72.1,147.2
2022/6/13,P0006,33.04,492.2
2022/6/13,P0007,25.55,105.5
2022/6/13,P0008,34.24,507
2022/6/13,P0009,16.73,100.1
2022/6/13,P0010,60.82,59.6
2022/6/13,P0011,35.65,69.3
2022/6/13,P0012,79.62,43.1
2022/6/13,P0013,79.3,222.6
2022/6/13,P0014,32.81,221.1
2022/6/13,P0015,67.84,58.3
2022/6/13,P0016,39.37,108.7
2022/6/13,P0017,31.18,370
2022/6/13,P0018,53.28,21.2
2022/6/13,P0019,33.86,275.8
2022/6/13,P0020,43.62,43.9
2022/6/14,P0001,61.24,158.8
2022/6/14,P0002,26.29,204
2022/6/14,P0003,56.38,70.1
2022/6/14,P0004,30.74,70.3
2022/6/14,P0005,72.1,163.2
2022/6/14,P0006,51.92,226.5
2022/6/14,P0007,19.5,259.2
2022/6/14,P0008,28.69,373.6
2022/6/14,P0009,12.04,179.9
2022/6/14,P0010,60.82,65.2
2022/6/14,P0011,35.65,63.4
2022/6/14,P0012,79.62,37.8
2022/6/14,P0013,79.3,210.9
2022/6/14,P0014,40.69,157.6
2022/6/14,P0015,77.87,48.3
2022/6/14,P0016,39.37,160.1
2022/6/14,P0017,45.22,138.2
2022/6/14,P0018,53.28,24.8
2022/6/14,P0019,33.86,191.3
2022/6/14,P0020,52.17,46.1
2022/6/15,P0001,61.24,225.8
2022/6/15,P0002,26.29,104.2
2022/6/15,P0003,56.38,60.7
2022/6/15,P0004,30.74,87.3
2022/6/15,P0005,72.1,148.4
2022/6/15,P0006,46.69,547.6
2022/6/15,P0007,25.55,163
2022/6/15,P0008,47.17,162.8
2022/6/15,P0009,16.73,103.8
2022/6/15,P0010,60.82,64.7
2022/6/15,P0011,35.65,81.8
2022/6/15,P0012,48.95,67.9
2022/6/15,P0013,79.3,189.1
2022/6/15,P0014,40.69,108.3
2022/6/15,P0015,69.16,53.6
2022/6/15,P0016,39.37,163.1
2022/6/15,P0017,36.56,231.5
2022/6/15,P0018,53.28,35.5
2022/6/15,P0019,33.86,134.9
2022/6/15,P0020,52.17,38.9
2022/6/16,P0001,61.24,172.1
2022/6/16,P0002,26.29,211.1
2022/6/16,P0003,56.38,74
2022/6/16,P0004,30.74,81
2022/6/16,P0005,72.1,131.6
2022/6/16,P0006,37.32,381.5
2022/6/16,P0007,25.55,83
2022/6/16,P0008,39.47,286.8
2022/6/16,P0009,16.73,92.3
2022/6/16,P0010,47.55,165.3
2022/6/16,P0011,35.65,86.4
2022/6/16,P0012,54.84,74
2022/6/16,P0013,79.3,186.9
2022/6/16,P0014,40.69,174.3
2022/6/16,P0015,77.87,41.4
2022/6/16,P0016,39.37,78.8
2022/6/16,P0017,45.22,152.3
2022/6/16,P0018,53.28,36.1
2022/6/16,P0019,33.86,296
2022/6/16,P0020,52.17,39
2022/6/17,P0001,61.24,217.2
2022/6/17,P0002,26.29,143.6
2022/6/17,P0003,56.38,64.5
2022/6/17,P0004,30.74,87.8
2022/6/17,P0005,72.1,148.4
2022/6/17,P0006,51.92,279.2
2022/6/17,P0007,21.82,215.6
2022/6/17,P0008,47.17,198.5
2022/6/17,P0009,16.73,129.7
2022/6/17,P0010,60.82,100.2
2022/6/17,P0011,35.65,79
2022/6/17,P0012,79.62,42.4
2022/6/17,P0013,79.3,235.3
2022/6/17,P0014,40.69,117.9
2022/6/17,P0015,77.87,44.8
2022/6/17,P0016,32.55,260.3
2022/6/17,P0017,45.22,131.4
2022/6/17,P0018,53.28,31.1
2022/6/17,P0019,33.86,136.9
2022/6/17,P0020,52.17,48
2022/6/18,P0001,49.99,560.7
2022/6/18,P0002,19.23,715
2022/6/18,P0003,43.51,159.8
2022/6/18,P0004,25.12,142.2
2022/6/18,P0005,45.03,548.9
2022/6/18,P0006,43.72,478.6
2022/6/18,P0007,22.28,222
2022/6/18,P0008,30.66,540.7
2022/6/18,P0009,13.46,318.6
2022/6/18,P0010,46,268.6
2022/6/18,P0011,22.23,254.7
2022/6/18,P0012,49.43,93.9
2022/6/18,P0013,61.85,499.1
2022/6/18,P0014,35.18,362.8
2022/6/18,P0015,60.46,51.7
2022/6/18,P0016,29.35,396.9
2022/6/18,P0017,31.89,246.6
2022/6/18,P0018,39.75,57.7
2022/6/18,P0019,25.63,497
2022/6/18,P0020,32.64,96
2022/6/19,P0001,46.62,281.3
2022/6/19,P0002,21.5,376
2022/6/19,P0003,39.58,254.4
2022/6/19,P0004,19.36,188.8
2022/6/19,P0005,62.42,196
2022/6/19,P0006,38.84,489.8
2022/6/19,P0007,16.01,398.2
2022/6/19,P0008,30.21,504.7
2022/6/19,P0009,14.35,183
2022/6/19,P0010,52.06,118.6
2022/6/19,P0011,31.9,115.2
2022/6/19,P0012,52.72,97
2022/6/19,P0013,59.03,472.3
2022/6/19,P0014,32.51,233.4
2022/6/19,P0015,56.64,94
2022/6/19,P0016,25.49,358.6
2022/6/19,P0017,29.32,423.3
2022/6/19,P0018,38.01,65.1
2022/6/19,P0019,22.67,438.4
2022/6/19,P0020,33.93,57.3
2022/6/20,P0001,61.24,210.4
2022/6/20,P0002,26.29,261.1
2022/6/20,P0003,56.38,44.2
2022/6/20,P0004,30.74,112.8
2022/6/20,P0005,72.1,145.3
2022/6/20,P0006,35.42,423.9
2022/6/20,P0007,25.55,99.5
2022/6/20,P0008,47.17,207
2022/6/20,P0009,11.27,156.3
2022/6/20,P0010,60.82,62.4
2022/6/20,P0011,35.65,86.4
2022/6/20,P0012,79.62,31.1
2022/6/20,P0013,79.3,173.9
2022/6/20,P0014,40.69,136.5
2022/6/20,P0015,60,64.7
2022/6/20,P0016,35.42,200.4
2022/6/20,P0017,30.35,234.1
2022/6/20,P0018,53.28,24.9
2022/6/20,P0019,33.86,219
2022/6/20,P0020,52.17,35.9
2022/6/21,P0001,61.24,189.4
2022/6/21,P0002,26.29,165.7
2022/6/21,P0003,56.38,93
2022/6/21,P0004,25.27,102.8
2022/6/21,P0005,72.1,139.6
2022/6/21,P0006,51.92,180.5
2022/6/21,P0007,19.15,279.2
2022/6/21,P0008,47.17,163.3
2022/6/21,P0009,16.73,136.3
2022/6/21,P0010,60.82,50.5
2022/6/21,P0011,35.65,49.6
2022/6/21,P0012,79.62,48.6
2022/6/21,P0013,65.45,463.4
2022/6/21,P0014,40.69,215.4
2022/6/21,P0015,66.45,79.5
2022/6/21,P0016,23.67,404
2022/6/21,P0017,45.22,195.4
2022/6/21,P0018,53.28,25
2022/6/21,P0019,33.86,278
2022/6/21,P0020,52.17,32.2
2022/6/22,P0001,61.24,168.1
2022/6/22,P0002,26.29,171.7
2022/6/22,P0003,56.38,85.3
2022/6/22,P0004,30.74,62.3
2022/6/22,P0005,72.1,207
2022/6/22,P0006,51.92,359
2022/6/22,P0007,20.78,219
2022/6/22,P0008,47.17,173.3
2022/6/22,P0009,16.73,107.8
2022/6/22,P0010,60.82,55.5
2022/6/22,P0011,35.65,81.1
2022/6/22,P0012,79.62,38.1
2022/6/22,P0013,79.3,204.1
2022/6/22,P0014,40.69,144.9
2022/6/22,P0015,77.87,36.2
2022/6/22,P0016,39.37,122.3
2022/6/22,P0017,45.22,125.8
2022/6/22,P0018,53.28,30.5
2022/6/22,P0019,33.86,166.3
2022/6/22,P0020,52.17,55.9
2022/6/23,P0001,61.24,198.3
2022/6/23,P0002,26.29,205.6
2022/6/23,P0003,56.38,68.2
2022/6/23,P0004,30.74,90.5
2022/6/23,P0005,72.1,152.7
2022/6/23,P0006,51.92,220.4
2022/6/23,P0007,25.55,90
2022/6/23,P0008,38.71,354.8
2022/6/23,P0009,16.73,111.3
2022/6/23,P0010,60.82,77.7
2022/6/23,P0011,35.65,72.7
2022/6/23,P0012,79.62,36.9
2022/6/23,P0013,79.3,224
2022/6/23,P0014,40.69,206.1
2022/6/23,P0015,77.87,45
2022/6/23,P0016,39.37,78.6
2022/6/23,P0017,45.22,143.3
2022/6/23,P0018,53.28,33
2022/6/23,P0019,33.86,212.5
2022/6/23,P0020,33.85,83.7
2022/6/24,P0001,47.26,505.8
2022/6/24,P0002,26.29,129.5
2022/6/24,P0003,56.38,85.8
2022/6/24,P0004,30.74,74.8
2022/6/24,P0005,72.1,170.5
2022/6/24,P0006,51.92,282.8
2022/6/24,P0007,25.55,152.9
2022/6/24,P0008,47.17,224.1
2022/6/24,P0009,13.24,201.4
2022/6/24,P0010,60.82,104.3
2022/6/24,P0011,35.65,77.3
2022/6/24,P0012,79.62,26.4
2022/6/24,P0013,79.3,211.4
2022/6/24,P0014,40.69,124.4
2022/6/24,P0015,77.87,47.7
2022/6/24,P0016,28.59,255.4
2022/6/24,P0017,45.22,145.3
2022/6/24,P0018,53.28,26.3
2022/6/24,P0019,33.86,211.4
2022/6/24,P0020,52.17,40.1
2022/6/25,P0001,37.7,576.2
2022/6/25,P0002,22.5,452.6
2022/6/25,P0003,43.37,180.8
2022/6/25,P0004,26.01,106.9
2022/6/25,P0005,48.65,359.7
2022/6/25,P0006,40.99,474.6
2022/6/25,P0007,17.15,401
2022/6/25,P0008,41.99,504.3
2022/6/25,P0009,12.97,164.1
2022/6/25,P0010,43.71,257
2022/6/25,P0011,22.07,185.8
2022/6/25,P0012,54.88,92.7
2022/6/25,P0013,57.59,475.4
2022/6/25,P0014,24.71,266.8
2022/6/25,P0015,48.21,94
2022/6/25,P0016,29.3,336.1
2022/6/25,P0017,40.54,347.4
2022/6/25,P0018,46.09,50.5
2022/6/25,P0019,30.21,464.3
2022/6/25,P0020,36.01,91.9
2022/6/26,P0001,52.6,246.8
2022/6/26,P0002,16.45,667.6
2022/6/26,P0003,38.43,203.5
2022/6/26,P0004,23.49,138.1
2022/6/26,P0005,45.92,367.1
2022/6/26,P0006,31.3,564.6
2022/6/26,P0007,22.33,175.2
2022/6/26,P0008,33.49,352.6
2022/6/26,P0009,13.76,229.8
2022/6/26,P0010,47.14,130.3
2022/6/26,P0011,25.48,116.8
2022/6/26,P0012,60.03,99.3
2022/6/26,P0013,48.4,537.4
2022/6/26,P0014,33.34,238.9
2022/6/26,P0015,55.9,58.9
2022/6/26,P0016,29.74,259.7
2022/6/26,P0017,33.35,330.4
2022/6/26,P0018,39.06,91.4
2022/6/26,P0019,30.22,433.4
2022/6/26,P0020,35.26,95.6
2022/6/27,P0001,61.24,288.7
2022/6/27,P0002,16.87,792.4
2022/6/27,P0003,36.58,150
2022/6/27,P0004,23.61,146.3
2022/6/27,P0005,54.37,284
2022/6/27,P0006,51.92,232.5
2022/6/27,P0007,20.64,289.4
2022/6/27,P0008,47.17,199.5
2022/6/27,P0009,16.73,100.2
2022/6/27,P0010,60.82,91
2022/6/27,P0011,35.65,44
2022/6/27,P0012,79.62,24.8
2022/6/27,P0013,79.3,185.1
2022/6/27,P0014,31.06,174.1
2022/6/27,P0015,77.87,36.8
2022/6/27,P0016,39.37,139.8
2022/6/27,P0017,31.55,222.9
2022/6/27,P0018,53.28,15.6
2022/6/27,P0019,33.86,131.3
2022/6/27,P0020,52.17,38.2
2022/6/28,P0001,61.24,110
2022/6/28,P0002,26.29,162.6
2022/6/28,P0003,56.38,44
2022/6/28,P0004,30.74,89.3
2022/6/28,P0005,72.1,128.8
2022/6/28,P0006,51.92,198.4
2022/6/28,P0007,19.01,199.8
2022/6/28,P0008,47.17,178.3
2022/6/28,P0009,16.73,148.3
2022/6/28,P0010,60.82,54.3
2022/6/28,P0011,35.65,64.4
2022/6/28,P0012,79.62,40.5
2022/6/28,P0013,79.3,245
2022/6/28,P0014,40.69,192.7
2022/6/28,P0015,77.87,56.9
2022/6/28,P0016,39.37,139.4
2022/6/28,P0017,45.22,98.8
2022/6/28,P0018,53.28,29.2
2022/6/28,P0019,33.86,177.1
2022/6/28,P0020,52.17,35.7
2022/6/29,P0001,61.24,319.8
2022/6/29,P0002,26.29,168.9
2022/6/29,P0003,56.38,58.7
2022/6/29,P0004,30.74,69.4
2022/6/29,P0005,72.1,197.3
2022/6/29,P0006,41.32,597.8
2022/6/29,P0007,25.55,132.9
2022/6/29,P0008,47.17,115.9
2022/6/29,P0009,16.73,98
2022/6/29,P0010,60.82,62.7
2022/6/29,P0011,23.11,150.7
2022/6/29,P0012,79.62,36.2
2022/6/29,P0013,79.3,196.2
2022/6/29,P0014,40.69,155.8
2022/6/29,P0015,77.87,42.3
2022/6/29,P0016,39.37,127.3
2022/6/29,P0017,45.22,177.3
2022/6/29,P0018,53.28,34.1
2022/6/29,P0019,20.78,359.6
2022/6/29,P0020,52.17,47.1
2022/6/30,P0001,61.24,255.2
2022/6/30,P0002,26.29,162.9
2022/6/30,P0003,40.53,209.9
2022/6/30,P0004,30.74,109.6
2022/6/30,P0005,72.1,161.7
2022/6/30,P0006,51.92,217.1
2022/6/30,P0007,25.55,98.4
2022/6/30,P0008,47.17,186.8
2022/6/30,P0009,16.73,72.3
2022/6/30,P0010,60.82,73.8
2022/6/30,P0011,35.65,61.7
2022/6/30,P0012,79.62,46.7
2022/6/30,P0013,79.3,166.7
2022/6/30,P0014,40.69,207.1
2022/6/30,P0015,53.41,57.6
2022/6/30,P0016,39.37,102.8
2022/6/30,P0017,45.22,215.7
2022/6/30,P0018,53.28,27.1
2022/6/30,P0019,33.86,323
2022/6/30,P0020,52.17,29.4
