Date,Product ID,Category,Units Sold,Inventory Level,Price,Weather Condition,Holiday/Promotion,Seasonality,Discount
2022/3/16,P0009,Household,68,413,6.55,Cloudy,0,Winter,0
2022/3/17,P0009,Household,39,374,6.55,Cloudy,0,Winter,0
2022/3/18,P0009,Household,66,308,6.55,Rainy,0,Winter,0
2022/3/19,P0009,Household,55,253,6.55,Sunny,0,Winter,0
2022/3/20,P0009,Household,43,210,6.55,Rainy,0,Winter,0
2022/3/21,P0009,Household,36,174,6.55,Cloudy,0,Winter,0
2022/3/22,P0009,Household,20,154,6.55,Rainy,0,Winter,0
2022/3/23,P0009,Household,21,133,6.55,Cloudy,0,Winter,0
2022/3/24,P0009,Household,88,390,6.55,Sunny,1,Winter,18
2022/3/25,P0009,Household,27,363,6.55,Rainy,0,Winter,0
2022/3/26,P0009,Household,22,341,6.55,Cloudy,0,Winter,0
2022/3/27,P0009,Household,22,319,6.55,Rainy,0,Winter,0
2022/3/28,P0009,Household,28,291,6.55,Cloudy,0,Winter,0
2022/3/29,P0009,Household,84,207,6.55,Sunny,0,Winter,0
2022/3/30,P0009,Household,40,167,6.55,Sunny,1,Winter,11
2022/3/31,P0009,Household,8,159,6.55,Cloudy,0,Winter,0
2022/4/1,P0009,Household,26,133,6.55,Sunny,0,Spring,0
2022/4/2,P0009,Household,42,277,6.55,Cloudy,0,Spring,0
2022/4/3,P0009,Household,89,188,6.55,Cloudy,0,Spring,0
2022/4/4,P0009,Household,56,132,6.55,Sunny,0,Spring,0
2022/4/5,P0009,Household,28,104,6.55,Rainy,0,Spring,0
2022/4/6,P0009,Household,17,292,6.55,Rainy,0,Spring,0
2022/4/7,P0009,Household,53,239,6.55,Rainy,0,Spring,0
2022/4/8,P0009,Household,63,176,6.55,Sunny,0,Spring,0
2022/4/9,P0009,Household,66,110,6.55,Rainy,1,Spring,6
2022/4/10,P0009,Household,63,226,6.55,Rainy,0,Spring,0
2022/4/11,P0009,Household,39,187,6.55,Rainy,0,Spring,0
2022/4/12,P0009,Household,51,136,6.55,Sunny,0,Spring,0
2022/4/13,P0009,Household,41,395,6.55,Cloudy,0,Spring,0
2022/4/14,P0009,Household,26,369,6.55,Rainy,0,Spring,0
2022/4/15,P0009,Household,28,341,6.55,Rainy,0,Spring,0
2022/4/16,P0009,Household,81,260,6.55,Sunny,1,Spring,20
2022/4/17,P0009,Household,55,205,6.55,Cloudy,0,Spring,0
2022/4/18,P0009,Household,28,177,6.55,Cloudy,0,Spring,0
2022/4/19,P0009,Household,25,152,6.55,Cloudy,0,Spring,0
2022/4/20,P0009,Household,48,104,6.55,Rainy,0,Spring,0
2022/4/21,P0009,Household,82,243,6.55,Sunny,0,Spring,0
2022/4/22,P0009,Household,70,173,6.55,Cloudy,0,Spring,0
2022/4/23,P0009,Household,34,139,6.55,Sunny,0,Spring,0
2022/4/24,P0009,Household,72,349,6.55,Sunny,0,Spring,0
2022/4/25,P0009,Household,100,249,6.55,Cloudy,1,Spring,8
2022/4/26,P0009,Household,43,206,6.55,Rainy,0,Spring,0
2022/4/27,P0009,Household,34,172,6.55,Sunny,0,Spring,0
2022/4/28,P0009,Household,63,109,6.55,Rainy,0,Spring,0
2022/4/29,P0009,Household,23,416,6.55,Cloudy,0,Spring,0
2022/4/30,P0009,Household,63,353,6.55,Cloudy,0,Spring,0
2022/5/1,P0009,Household,47,306,6.55,Rainy,0,Spring,0
2022/5/2,P0009,Household,80,226,6.55,Sunny,0,Spring,0
2022/5/3,P0009,Household,57,169,6.55,Sunny,0,Spring,0
2022/5/4,P0009,Household,47,122,6.55,Sunny,0,Spring,0
2022/5/5,P0009,Household,54,237,6.55,Rainy,0,Spring,0
2022/5/6,P0009,Household,41,196,6.55,Sunny,0,Spring,0
2022/5/7,P0009,Household,97,379,6.55,Sunny,0,Spring,0
2022/5/8,P0009,Household,80,299,6.55,Sunny,0,Spring,0
2022/5/9,P0009,Household,39,260,6.55,Rainy,0,Spring,0
2022/5/10,P0009,Household,72,188,6.55,Sunny,0,Spring,0
2022/5/11,P0009,Household,71,117,6.55,Cloudy,0,Spring,0
2022/5/12,P0009,Household,57,348,6.55,Sunny,0,Spring,0
2022/5/13,P0009,Household,59,289,6.55,Rainy,0,Spring,0
2022/5/14,P0009,Household,85,204,6.55,Sunny,0,Spring,0
2022/5/15,P0009,Household,48,156,6.55,Sunny,0,Spring,0
2022/5/16,P0009,Household,47,109,6.55,Rainy,0,Spring,0
2022/5/17,P0009,Household,101,175,6.55,Cloudy,1,Spring,6
2022/5/18,P0009,Household,45,130,6.55,Rainy,0,Spring,0
2022/5/19,P0009,Household,68,334,6.55,Cloudy,0,Spring,0
2022/5/20,P0009,Household,33,301,6.55,Sunny,0,Spring,0
2022/5/21,P0009,Household,37,264,6.55,Sunny,0,Spring,0
2022/5/22,P0009,Household,51,213,6.55,Rainy,1,Spring,16
2022/5/23,P0009,Household,25,188,6.55,Sunny,0,Spring,0
2022/5/24,P0009,Household,40,148,6.55,Rainy,0,Spring,0
2022/5/25,P0009,Household,26,122,6.55,Cloudy,1,Spring,12
2022/5/26,P0009,Household,30,437,6.55,Rainy,1,Spring,9
2022/5/27,P0009,Household,61,376,6.55,Rainy,0,Spring,0
2022/5/28,P0009,Household,37,339,6.55,Rainy,0,Spring,0
2022/5/29,P0009,Household,54,285,6.55,Rainy,0,Spring,0
2022/5/30,P0009,Household,18,267,6.55,Cloudy,0,Spring,0
2022/5/31,P0009,Household,28,239,6.55,Cloudy,0,Spring,0
2022/6/1,P0009,Household,45,194,6.55,Cloudy,0,Spring,0
2022/6/2,P0009,Household,21,173,6.55,Cloudy,0,Spring,0
2022/6/3,P0009,Household,32,141,6.55,Rainy,0,Spring,0
2022/6/4,P0009,Household,30,111,6.55,Sunny,0,Spring,0
2022/6/5,P0009,Household,60,446,6.55,Sunny,0,Spring,0
2022/6/6,P0009,Household,80,366,6.55,Sunny,0,Spring,0
2022/6/7,P0009,Household,52,314,6.55,Rainy,0,Spring,0
2022/6/8,P0009,Household,97,217,6.55,Sunny,0,Spring,0
2022/6/9,P0009,Household,66,151,6.55,Cloudy,0,Spring,0
2022/6/10,P0009,Household,84,402,6.55,Rainy,0,Spring,0
2022/6/11,P0009,Household,29,373,6.55,Rainy,0,Spring,0
2022/6/12,P0009,Household,126,247,6.55,Sunny,0,Spring,0
2022/6/13,P0009,Household,48,199,6.55,Cloudy,0,Spring,0
2022/6/14,P0009,Household,113,456,6.55,Cloudy,1,Spring,20
2022/6/15,P0009,Household,60,396,6.55,Sunny,0,Spring,0
2022/6/16,P0009,Household,74,322,6.55,Rainy,0,Spring,0
2022/6/17,P0009,Household,81,241,6.55,Cloudy,0,Spring,0
2022/6/18,P0009,Household,100,141,6.55,Cloudy,0,Spring,0
2022/6/19,P0009,Household,76,406,6.55,Cloudy,0,Spring,0
2022/6/20,P0009,Household,65,341,6.55,Sunny,0,Spring,0
2022/6/21,P0009,Household,67,274,6.55,Sunny,0,Spring,0
2022/6/22,P0009,Household,62,212,6.55,Sunny,0,Spring,0
2022/6/23,P0009,Household,94,118,6.55,Cloudy,0,Spring,0
2022/6/24,P0009,Household,83,357,6.55,Cloudy,1,Spring,12
2022/6/25,P0009,Household,40,317,6.55,Rainy,0,Spring,0
2022/6/26,P0009,Household,103,214,6.55,Rainy,0,Spring,0
2022/6/27,P0009,Household,80,134,6.55,Sunny,0,Spring,0
2022/6/28,P0009,Household,74,374,6.55,Cloudy,0,Spring,0
2022/6/29,P0009,Household,31,343,6.55,Rainy,0,Spring,0
2022/1/1,P0010,Frozen,56,401,7.66,Sunny,0,Winter,0
2022/1/2,P0010,Frozen,89,312,7.66,Cloudy,0,Winter,0
2022/1/3,P0010,Frozen,61,251,7.66,Sunny,0,Winter,0
2022/1/4,P0010,Frozen,30,221,7.66,Sunny,0,Winter,0
2022/1/5,P0010,Frozen,53,168,7.66,Cloudy,0,Winter,0
2022/1/6,P0010,Frozen,78,471,7.66,Cloudy,1,Winter,20
2022/1/7,P0010,Frozen,65,406,7.66,Rainy,0,Winter,0
2022/1/8,P0010,Frozen,62,344,7.66,Cloudy,0,Winter,0
2022/1/9,P0010,Frozen,54,290,7.66,Rainy,0,Winter,0
2022/1/10,P0010,Frozen,56,234,7.66,Cloudy,0,Winter,0
2022/1/11,P0010,Frozen,61,173,7.66,Sunny,0,Winter,0
2022/1/12,P0010,Frozen,24,149,7.66,Cloudy,1,Winter,15
2022/1/13,P0010,Frozen,52,356,7.66,Cloudy,0,Winter,0
2022/1/14,P0010,Frozen,73,283,7.66,Sunny,0,Winter,0
2022/1/15,P0010,Frozen,45,238,7.66,Cloudy,0,Winter,0
2022/1/16,P0010,Frozen,61,177,7.66,Rainy,0,Winter,0
2022/1/17,P0010,Frozen,37,140,7.66,Cloudy,0,Winter,0
2022/1/18,P0010,Frozen,72,409,7.66,Sunny,0,Winter,0
2022/1/19,P0010,Frozen,29,380,7.66,Cloudy,0,Winter,0
2022/1/20,P0010,Frozen,73,307,7.66,Cloudy,0,Winter,0
2022/1/21,P0010,Frozen,44,263,7.66,Cloudy,1,Winter,19
2022/1/22,P0010,Frozen,39,224,7.66,Rainy,0,Winter,0
2022/1/23,P0010,Frozen,56,168,7.66,Sunny,0,Winter,0
2022/1/24,P0010,Frozen,39,129,7.66,Sunny,0,Winter,0
2022/1/25,P0010,Frozen,30,391,7.66,Rainy,0,Winter,0
2022/1/26,P0010,Frozen,27,364,7.66,Cloudy,0,Winter,0
2022/1/27,P0010,Frozen,66,298,7.66,Rainy,0,Winter,0
2022/1/28,P0010,Frozen,34,264,7.66,Sunny,0,Winter,0
2022/1/29,P0010,Frozen,55,209,7.66,Cloudy,0,Winter,0
2022/1/30,P0010,Frozen,75,134,7.66,Sunny,0,Winter,0
2022/1/31,P0010,Frozen,59,345,7.66,Cloudy,1,Winter,5
2022/2/1,P0010,Frozen,27,318,7.66,Sunny,0,Winter,0
2022/2/2,P0010,Frozen,84,234,7.66,Cloudy,1,Winter,20
2022/2/3,P0010,Frozen,49,185,7.66,Rainy,0,Winter,0
2022/2/4,P0010,Frozen,43,142,7.66,Cloudy,0,Winter,0
2022/2/5,P0010,Frozen,86,440,7.66,Cloudy,1,Winter,12
2022/2/6,P0010,Frozen,52,388,7.66,Cloudy,0,Winter,0
2022/2/7,P0010,Frozen,45,343,7.66,Rainy,0,Winter,0
2022/2/8,P0010,Frozen,54,289,7.66,Cloudy,0,Winter,0
2022/2/9,P0010,Frozen,69,220,7.66,Sunny,0,Winter,0
2022/2/10,P0010,Frozen,37,183,7.66,Sunny,0,Winter,0
2022/2/11,P0010,Frozen,46,137,7.66,Sunny,0,Winter,0
2022/2/12,P0010,Frozen,22,115,7.66,Rainy,0,Winter,0
2022/2/13,P0010,Frozen,19,344,7.66,Rainy,0,Winter,0
2022/2/14,P0010,Frozen,64,280,7.66,Rainy,0,Winter,0
2022/2/15,P0010,Frozen,28,252,7.66,Rainy,0,Winter,0
2022/2/16,P0010,Frozen,59,193,7.66,Rainy,0,Winter,0
2022/2/17,P0010,Frozen,13,180,7.66,Sunny,0,Winter,0
2022/2/18,P0010,Frozen,59,121,7.66,Cloudy,0,Winter,0
2022/2/19,P0010,Frozen,27,307,7.66,Rainy,0,Winter,0
2022/2/20,P0010,Frozen,54,253,7.66,Cloudy,0,Winter,0
2022/2/21,P0010,Frozen,21,232,7.66,Cloudy,0,Winter,0
2022/2/22,P0010,Frozen,45,187,7.66,Rainy,0,Winter,0
2022/2/23,P0010,Frozen,54,133,7.66,Cloudy,0,Winter,0
2022/2/24,P0010,Frozen,78,211,7.66,Sunny,1,Winter,11
2022/2/25,P0010,Frozen,51,160,7.66,Cloudy,0,Winter,0
2022/2/26,P0010,Frozen,40,120,7.66,Sunny,0,Winter,0
2022/2/27,P0010,Frozen,46,310,7.66,Rainy,0,Winter,0
2022/2/28,P0010,Frozen,17,293,7.66,Rainy,0,Winter,0
2022/3/1,P0010,Frozen,58,235,7.66,Rainy,0,Winter,0
2022/3/2,P0010,Frozen,70,165,7.66,Rainy,0,Winter,0
2022/3/3,P0010,Frozen,52,113,7.66,Rainy,0,Winter,0
2022/3/4,P0010,Frozen,49,222,7.66,Cloudy,0,Winter,0
2022/3/5,P0010,Frozen,73,149,7.66,Rainy,0,Winter,0
2022/3/6,P0010,Frozen,72,453,7.66,Cloudy,0,Winter,0
2022/3/7,P0010,Frozen,45,408,7.66,Rainy,0,Winter,0
2022/3/8,P0010,Frozen,39,369,7.66,Rainy,0,Winter,0
2022/3/9,P0010,Frozen,57,312,7.66,Cloudy,0,Winter,0
2022/3/10,P0010,Frozen,62,250,7.66,Cloudy,0,Winter,0
2022/3/11,P0010,Frozen,18,232,7.66,Rainy,0,Winter,0
2022/3/12,P0010,Frozen,62,170,7.66,Rainy,0,Winter,0
2022/3/13,P0010,Frozen,65,105,7.66,Cloudy,0,Winter,0
2022/3/14,P0010,Frozen,86,283,7.66,Sunny,0,Winter,0
2022/3/15,P0010,Frozen,26,257,7.66,Cloudy,0,Winter,0
2022/3/16,P0010,Frozen,35,222,7.66,Rainy,0,Winter,0
2022/3/17,P0010,Frozen,43,179,7.66,Rainy,0,Winter,0
2022/3/18,P0010,Frozen,89,268,7.66,Cloudy,0,Winter,0
2022/3/19,P0010,Frozen,82,186,7.66,Rainy,0,Winter,0
2022/3/20,P0010,Frozen,55,131,7.66,Rainy,0,Winter,0
2022/3/21,P0010,Frozen,21,110,7.66,Rainy,0,Winter,0
2022/3/22,P0010,Frozen,23,420,7.66,Sunny,0,Winter,0
2022/3/23,P0010,Frozen,42,378,7.66,Rainy,0,Winter,0
2022/3/24,P0010,Frozen,80,298,7.66,Cloudy,0,Winter,0
2022/3/25,P0010,Frozen,45,253,7.66,Cloudy,0,Winter,0
2022/3/26,P0010,Frozen,43,210,7.66,Cloudy,1,Winter,10
2022/3/27,P0010,Frozen,23,187,7.66,Rainy,0,Winter,0
2022/3/28,P0010,Frozen,62,125,7.66,Cloudy,0,Winter,0
2022/3/29,P0010,Frozen,59,434,7.66,Rainy,0,Winter,0
2022/3/30,P0010,Frozen,76,358,7.66,Cloudy,0,Winter,0
2022/3/31,P0010,Frozen,51,307,7.66,Sunny,0,Winter,0
2022/4/1,P0010,Frozen,29,278,7.66,Rainy,0,Spring,0
2022/4/2,P0010,Frozen,44,234,7.66,Rainy,0,Spring,0
2022/4/3,P0010,Frozen,60,174,7.66,Rainy,0,Spring,0
2022/4/4,P0010,Frozen,20,154,7.66,Rainy,0,Spring,0
2022/4/5,P0010,Frozen,41,113,7.66,Cloudy,0,Spring,0
2022/4/6,P0010,Frozen,26,422,7.66,Sunny,0,Spring,0
2022/4/7,P0010,Frozen,63,359,7.66,Cloudy,0,Spring,0
2022/4/8,P0010,Frozen,42,317,7.66,Cloudy,1,Spring,7
2022/4/9,P0010,Frozen,94,223,7.66,Sunny,0,Spring,0
2022/4/10,P0010,Frozen,73,150,7.66,Rainy,0,Spring,0
2022/4/11,P0010,Frozen,65,436,7.66,Cloudy,0,Spring,0
2022/4/12,P0010,Frozen,57,379,7.66,Cloudy,1,Spring,18
2022/4/13,P0010,Frozen,39,340,7.66,Sunny,0,Spring,0
2022/4/14,P0010,Frozen,44,296,7.66,Cloudy,0,Spring,0
2022/4/15,P0010,Frozen,40,256,7.66,Sunny,0,Spring,0
2022/4/16,P0010,Frozen,58,198,7.66,Cloudy,0,Spring,0
2022/4/17,P0010,Frozen,27,171,7.66,Rainy,0,Spring,0
2022/4/18,P0010,Frozen,33,138,7.66,Sunny,0,Spring,0
2022/4/19,P0010,Frozen,52,458,7.66,Rainy,0,Spring,0
2022/4/20,P0010,Frozen,96,362,7.66,Sunny,1,Spring,18
2022/4/21,P0010,Frozen,17,345,7.66,Rainy,0,Spring,0
2022/4/22,P0010,Frozen,33,312,7.66,Cloudy,0,Spring,0
2022/4/23,P0010,Frozen,23,289,7.66,Cloudy,0,Spring,0
2022/4/24,P0010,Frozen,28,261,7.66,Rainy,0,Spring,0
2022/4/25,P0010,Frozen,79,182,7.66,Cloudy,0,Spring,0
2022/4/26,P0010,Frozen,29,153,7.66,Rainy,0,Spring,0
2022/4/27,P0010,Frozen,64,405,7.66,Cloudy,0,Spring,0
2022/4/28,P0010,Frozen,85,320,7.66,Sunny,0,Spring,0
2022/4/29,P0010,Frozen,62,258,7.66,Rainy,0,Spring,0
2022/4/30,P0010,Frozen,37,221,7.66,Rainy,1,Spring,20
2022/5/1,P0010,Frozen,24,197,7.66,Sunny,0,Spring,0
2022/5/2,P0010,Frozen,35,162,7.66,Sunny,0,Spring,0
2022/5/3,P0010,Frozen,51,111,7.66,Cloudy,0,Spring,0
2022/5/4,P0010,Frozen,58,254,7.66,Cloudy,0,Spring,0
2022/5/5,P0010,Frozen,35,219,7.66,Cloudy,1,Spring,9
2022/5/6,P0010,Frozen,39,180,7.66,Rainy,0,Spring,0
2022/5/7,P0010,Frozen,102,443,7.66,Sunny,0,Spring,0
2022/5/8,P0010,Frozen,82,361,7.66,Sunny,0,Spring,0
2022/5/9,P0010,Frozen,36,325,7.66,Sunny,0,Spring,0
2022/5/10,P0010,Frozen,79,246,7.66,Cloudy,0,Spring,0
2022/5/11,P0010,Frozen,37,209,7.66,Sunny,0,Spring,0
2022/5/12,P0010,Frozen,30,179,7.66,Cloudy,0,Spring,0
2022/5/13,P0010,Frozen,28,151,7.66,Rainy,1,Spring,9
2022/5/14,P0010,Frozen,54,434,7.66,Rainy,0,Spring,0
2022/5/15,P0010,Frozen,56,378,7.66,Cloudy,0,Spring,0
2022/5/16,P0010,Frozen,20,358,7.66,Sunny,0,Spring,0
2022/5/17,P0010,Frozen,76,282,7.66,Rainy,1,Spring,19
2022/5/18,P0010,Frozen,39,243,7.66,Cloudy,0,Spring,0
2022/5/19,P0010,Frozen,70,173,7.66,Sunny,0,Spring,0
2022/5/20,P0010,Frozen,51,122,7.66,Sunny,0,Spring,0
2022/5/21,P0010,Frozen,46,364,7.66,Rainy,0,Spring,0
2022/5/22,P0010,Frozen,89,275,7.66,Sunny,0,Spring,0
2022/5/23,P0010,Frozen,52,223,7.66,Sunny,0,Spring,0
2022/5/24,P0010,Frozen,68,155,7.66,Rainy,0,Spring,0
2022/5/25,P0010,Frozen,77,237,7.66,Sunny,0,Spring,0
2022/5/26,P0010,Frozen,46,191,7.66,Cloudy,0,Spring,0
2022/5/27,P0010,Frozen,91,100,7.66,Sunny,1,Spring,18
2022/5/28,P0010,Frozen,51,419,7.66,Sunny,1,Spring,19
2022/5/29,P0010,Frozen,40,379,7.66,Sunny,0,Spring,0
2022/5/30,P0010,Frozen,73,306,7.66,Sunny,0,Spring,0
2022/5/31,P0010,Frozen,37,269,7.66,Sunny,0,Spring,0
2022/6/1,P0010,Frozen,59,210,7.66,Cloudy,0,Spring,0
2022/6/2,P0010,Frozen,32,178,7.66,Sunny,0,Spring,0
2022/6/3,P0010,Frozen,74,104,7.66,Cloudy,0,Spring,0
2022/6/4,P0010,Frozen,52,445,7.66,Cloudy,0,Spring,0
2022/6/5,P0010,Frozen,56,389,7.66,Rainy,0,Spring,0
2022/6/6,P0010,Frozen,48,341,7.66,Rainy,1,Spring,20
2022/6/7,P0010,Frozen,90,251,7.66,Rainy,0,Spring,0
2022/6/8,P0010,Frozen,85,166,7.66,Sunny,0,Spring,0
2022/6/9,P0010,Frozen,41,125,7.66,Cloudy,0,Spring,0
2022/6/10,P0010,Frozen,83,270,7.66,Sunny,0,Spring,0
2022/6/11,P0010,Frozen,85,185,7.66,Sunny,0,Spring,0
2022/6/12,P0010,Frozen,95,356,7.66,Rainy,0,Spring,0
2022/6/13,P0010,Frozen,105,251,7.66,Sunny,0,Spring,0
2022/6/14,P0010,Frozen,42,209,7.66,Sunny,1,Spring,17
2022/6/15,P0010,Frozen,46,163,7.66,Cloudy,0,Spring,0
2022/6/16,P0010,Frozen,61,102,7.66,Rainy,0,Spring,0
2022/6/17,P0010,Frozen,63,422,7.66,Cloudy,0,Spring,0
2022/6/18,P0010,Frozen,43,379,7.66,Cloudy,1,Spring,16
2022/6/19,P0010,Frozen,102,277,7.66,Cloudy,0,Spring,0
2022/6/20,P0010,Frozen,76,201,7.66,Rainy,0,Spring,0
2022/6/21,P0010,Frozen,46,155,7.66,Cloudy,0,Spring,0
2022/6/22,P0010,Frozen,82,278,7.66,Sunny,0,Spring,0
2022/6/23,P0010,Frozen,88,190,7.66,Cloudy,0,Spring,0
2022/6/24,P0010,Frozen,40,150,7.66,Rainy,0,Spring,0
2022/6/25,P0010,Frozen,57,317,7.66,Cloudy,0,Spring,0
2022/6/26,P0010,Frozen,94,223,7.66,Sunny,0,Spring,0
2022/6/27,P0010,Frozen,74,149,7.66,Rainy,1,Spring,20
2022/6/28,P0010,Frozen,89,282,7.66,Cloudy,0,Spring,0
2022/6/29,P0010,Frozen,86,196,7.66,Sunny,0,Spring,0
