Date,Product ID,Category,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Seasonality
2022-01-15,P0015,Personal Care,324.0,62.1,0.0,56.29,27.7,Rainy,1,Winter
2022-01-15,P0016,Household,910.1,193.8,0.0,29.95,23.9,Rainy,1,Winter
2022-01-15,P0017,Beverages,1013.1,313.4,0.0,35.33,21.9,Rainy,1,Winter
2022-01-15,P0018,Beverages,284.1,108.1,0.0,33.44,37.2,Rainy,1,Winter
2022-01-15,P0019,Groceries,1135.1,462.4,0.0,22.86,32.5,Rainy,1,Winter
2022-01-15,P0020,Household,365.1,99.4,252.1,43.66,16.3,Rainy,1,Winter
2022-01-16,P0001,Personal Care,1546.5,364.8,0.0,37.82,38.2,Sunny,1,Winter
2022-01-16,P0002,Personal Care,1952.8,389.6,1223.9,23.01,12.5,Sunny,1,Winter
2022-01-16,P0003,Groceries,665.8,215.4,371.7,44.69,20.7,Sunny,1,Winter
2022-01-16,P0004,Personal Care,696.8,83.9,418.5,27.29,11.2,Sunny,1,Winter
2022-01-16,P0005,Personal Care,1347.6,392.9,936.8,44.31,38.5,Sunny,1,Winter
2022-01-16,P0006,Personal Care,1471.8,425.3,0.0,42.07,19.0,Sunny,1,Winter
2022-01-16,P0007,Snacks,951.3,330.5,507.0,15.73,38.4,Sunny,1,Winter
2022-01-16,P0008,Snacks,1425.3,404.8,775.4,35.59,24.5,Sunny,1,Winter
2022-01-16,P0009,Snacks,827.6,159.9,432.4,12.28,26.6,Sunny,1,Winter
2022-01-16,P0010,Groceries,436.1,195.1,0.0,53.99,11.2,Sunny,1,Winter
2022-01-16,P0011,Household,304.5,101.1,0.0,27.4,23.2,Sunny,1,Winter
2022-01-16,P0012,Groceries,292.9,81.6,0.0,60.21,24.4,Sunny,1,Winter
2022-01-16,P0013,Beverages,1307.0,463.2,734.4,63.55,19.9,Sunny,1,Winter
2022-01-16,P0014,Personal Care,1060.3,181.7,0.0,31.33,23.0,Sunny,1,Winter
2022-01-16,P0015,Personal Care,248.0,76.0,0.0,66.3,14.9,Sunny,1,Winter
2022-01-16,P0016,Household,766.0,144.1,0.0,34.47,12.4,Sunny,1,Winter
2022-01-16,P0017,Beverages,792.9,220.2,0.0,37.71,16.6,Sunny,1,Winter
2022-01-16,P0018,Beverages,231.1,53.0,0.0,45.17,15.2,Sunny,1,Winter
2022-01-16,P0019,Groceries,1597.5,514.8,977.3,26.25,22.5,Sunny,1,Winter
2022-01-16,P0020,Household,237.8,127.3,0.0,34.94,33.0,Sunny,1,Winter
2022-01-17,P0001,Personal Care,1337.0,209.5,0.0,61.24,0.0,Rainy,0,Winter
2022-01-17,P0002,Personal Care,1350.4,602.3,0.0,20.54,21.9,Rainy,0,Winter
2022-01-17,P0003,Groceries,597.4,68.4,0.0,56.38,0.0,Rainy,0,Winter
2022-01-17,P0004,Personal Care,623.5,73.2,0.0,30.74,0.0,Rainy,0,Winter
2022-01-17,P0005,Personal Care,1239.1,108.5,0.0,72.1,0.0,Rainy,0,Winter
2022-01-17,P0006,Personal Care,1367.4,104.4,0.0,51.92,0.0,Rainy,0,Winter
2022-01-17,P0007,Snacks,874.0,77.4,0.0,25.55,0.0,Rainy,0,Winter
2022-01-17,P0008,Snacks,1261.4,163.8,0.0,47.17,0.0,Rainy,0,Winter
2022-01-17,P0009,Snacks,737.4,90.2,0.0,16.73,0.0,Rainy,0,Winter
2022-01-17,P0010,Groceries,828.6,128.9,521.4,60.82,0.0,Rainy,0,Winter
2022-01-17,P0011,Household,521.9,49.7,267.0,35.65,0.0,Rainy,0,Winter
2022-01-17,P0012,Groceries,264.7,28.2,0.0,79.62,0.0,Rainy,0,Winter
2022-01-17,P0013,Beverages,904.2,402.8,0.0,61.74,22.2,Rainy,0,Winter
2022-01-17,P0014,Personal Care,902.6,157.7,0.0,40.69,0.0,Rainy,0,Winter
2022-01-17,P0015,Personal Care,438.9,41.0,231.9,54.85,29.6,Rainy,0,Winter
2022-01-17,P0016,Household,711.7,54.3,0.0,39.37,0.0,Rainy,0,Winter
2022-01-17,P0017,Beverages,1326.5,169.1,702.8,32.72,27.7,Rainy,0,Winter
2022-01-17,P0018,Beverages,202.0,29.1,0.0,53.28,0.0,Rainy,0,Winter
2022-01-17,P0019,Groceries,1366.5,231.0,0.0,33.86,0.0,Rainy,0,Winter
2022-01-17,P0020,Household,365.1,56.6,183.8,52.17,0.0,Rainy,0,Winter
2022-01-18,P0001,Personal Care,1191.9,145.1,0.0,61.24,0.0,Rainy,0,Winter
2022-01-18,P0002,Personal Care,1153.0,197.4,0.0,26.29,0.0,Rainy,0,Winter
2022-01-18,P0003,Groceries,544.0,53.4,0.0,56.38,0.0,Rainy,0,Winter
2022-01-18,P0004,Personal Care,573.5,50.1,0.0,30.74,0.0,Rainy,0,Winter
2022-01-18,P0005,Personal Care,1109.4,129.7,0.0,72.1,0.0,Rainy,0,Winter
2022-01-18,P0006,Personal Care,1268.8,98.6,0.0,51.92,0.0,Rainy,0,Winter
2022-01-18,P0007,Snacks,784.4,89.6,0.0,25.55,0.0,Rainy,0,Winter
2022-01-18,P0008,Snacks,1116.1,145.3,0.0,47.17,0.0,Rainy,0,Winter
2022-01-18,P0009,Snacks,643.2,94.2,0.0,16.73,0.0,Rainy,0,Winter
2022-01-18,P0010,Groceries,676.4,152.2,0.0,43.06,29.2,Rainy,0,Winter
2022-01-18,P0011,Household,474.0,47.9,0.0,35.65,0.0,Rainy,0,Winter
2022-01-18,P0012,Groceries,241.0,23.7,0.0,79.62,0.0,Rainy,0,Winter
2022-01-18,P0013,Beverages,700.0,204.2,0.0,79.3,0.0,Rainy,0,Winter
2022-01-18,P0014,Personal Care,665.2,237.5,0.0,32.68,19.7,Rainy,0,Winter
2022-01-18,P0015,Personal Care,405.5,33.4,0.0,77.87,0.0,Rainy,0,Winter
2022-01-18,P0016,Household,1301.1,91.7,681.1,39.37,0.0,Rainy,0,Winter
2022-01-18,P0017,Beverages,1232.7,93.9,0.0,45.22,0.0,Rainy,0,Winter
2022-01-18,P0018,Beverages,148.5,53.5,0.0,45.66,14.3,Rainy,0,Winter
2022-01-18,P0019,Groceries,1192.9,173.6,0.0,33.86,0.0,Rainy,0,Winter
2022-01-18,P0020,Household,308.8,56.3,0.0,52.17,0.0,Rainy,0,Winter
2022-01-19,P0001,Personal Care,1911.3,249.9,969.3,61.24,0.0,Cold,0,Winter
2022-01-19,P0002,Personal Care,1010.5,142.6,0.0,26.29,0.0,Cold,0,Winter
2022-01-19,P0003,Groceries,459.4,84.6,0.0,56.38,0.0,Cold,0,Winter
2022-01-19,P0004,Personal Care,504.1,69.3,0.0,30.74,0.0,Cold,0,Winter
2022-01-19,P0005,Personal Care,815.0,294.3,0.0,47.69,33.9,Cold,0,Winter
2022-01-19,P0006,Personal Care,1083.1,185.7,0.0,51.92,0.0,Cold,0,Winter
2022-01-19,P0007,Snacks,686.4,98.0,0.0,25.55,0.0,Cold,0,Winter
2022-01-19,P0008,Snacks,943.9,172.3,0.0,47.17,0.0,Cold,0,Winter
2022-01-19,P0009,Snacks,579.7,63.5,0.0,16.73,0.0,Cold,0,Winter
2022-01-19,P0010,Groceries,596.7,79.7,0.0,60.82,0.0,Cold,0,Winter
2022-01-19,P0011,Household,429.8,44.2,0.0,35.65,0.0,Cold,0,Winter
2022-01-19,P0012,Groceries,207.1,34.0,0.0,79.62,0.0,Cold,0,Winter
2022-01-19,P0013,Beverages,1307.0,389.0,996.0,55.9,29.5,Cold,0,Winter
2022-01-19,P0014,Personal Care,1242.0,121.3,698.1,40.69,0.0,Cold,0,Winter
2022-01-19,P0015,Personal Care,363.7,41.8,0.0,77.87,0.0,Cold,0,Winter
2022-01-19,P0016,Household,1198.1,103.0,0.0,39.37,0.0,Cold,0,Winter
2022-01-19,P0017,Beverages,1050.0,182.7,0.0,45.22,0.0,Cold,0,Winter
2022-01-19,P0018,Beverages,270.1,24.3,145.9,53.28,0.0,Cold,0,Winter
2022-01-19,P0019,Groceries,994.2,198.7,0.0,33.86,0.0,Cold,0,Winter
2022-01-19,P0020,Household,278.9,29.9,0.0,52.17,0.0,Cold,0,Winter
2022-01-20,P0001,Personal Care,1753.2,158.1,0.0,61.24,0.0,Rainy,0,Winter
2022-01-20,P0002,Personal Care,1952.8,215.2,1157.5,26.29,0.0,Rainy,0,Winter
2022-01-20,P0003,Groceries,395.7,63.7,0.0,56.38,0.0,Rainy,0,Winter
2022-01-20,P0004,Personal Care,420.9,83.2,0.0,30.74,0.0,Rainy,0,Winter
2022-01-20,P0005,Personal Care,675.8,139.3,0.0,72.1,0.0,Rainy,0,Winter
2022-01-20,P0006,Personal Care,967.5,115.6,0.0,51.92,0.0,Rainy,0,Winter
2022-01-20,P0007,Snacks,607.8,78.5,0.0,25.55,0.0,Rainy,0,Winter
2022-01-20,P0008,Snacks,854.2,89.7,0.0,47.17,0.0,Rainy,0,Winter
2022-01-20,P0009,Snacks,489.8,89.9,0.0,16.73,0.0,Rainy,0,Winter
2022-01-20,P0010,Groceries,491.8,104.9,0.0,60.82,0.0,Rainy,0,Winter
2022-01-20,P0011,Household,388.2,41.6,0.0,35.65,0.0,Rainy,0,Winter
2022-01-20,P0012,Groceries,168.9,38.2,0.0,79.62,0.0,Rainy,0,Winter
2022-01-20,P0013,Beverages,1181.2,125.8,0.0,79.3,0.0,Rainy,0,Winter
2022-01-20,P0014,Personal Care,1093.9,148.0,0.0,40.69,0.0,Rainy,0,Winter
2022-01-20,P0015,Personal Care,327.6,36.1,0.0,77.87,0.0,Rainy,0,Winter
2022-01-20,P0016,Household,1121.4,76.7,0.0,39.37,0.0,Rainy,0,Winter
2022-01-20,P0017,Beverages,911.2,138.8,0.0,45.22,0.0,Rainy,0,Winter
2022-01-20,P0018,Beverages,242.8,27.4,0.0,53.28,0.0,Rainy,0,Winter
2022-01-20,P0019,Groceries,1597.5,240.4,843.8,33.86,0.0,Rainy,0,Winter
2022-01-20,P0020,Household,365.1,119.6,205.7,33.5,35.8,Rainy,0,Winter
2022-01-21,P0001,Personal Care,1458.7,294.5,0.0,61.24,0.0,Cold,0,Winter
2022-01-21,P0002,Personal Care,1778.1,174.7,0.0,26.29,0.0,Cold,0,Winter
2022-01-21,P0003,Groceries,665.8,84.2,354.3,56.38,0.0,Cold,0,Winter
2022-01-21,P0004,Personal Care,365.4,55.6,0.0,30.74,0.0,Cold,0,Winter
2022-01-21,P0005,Personal Care,1347.6,123.9,795.7,72.1,0.0,Cold,0,Winter
2022-01-21,P0006,Personal Care,1897.1,333.9,1263.6,36.79,29.1,Cold,0,Winter
2022-01-21,P0007,Snacks,488.6,119.2,0.0,25.55,0.0,Cold,0,Winter
2022-01-21,P0008,Snacks,1425.3,180.5,751.6,47.17,0.0,Cold,0,Winter
2022-01-21,P0009,Snacks,827.6,110.8,448.6,16.73,0.0,Cold,0,Winter
2022-01-21,P0010,Groceries,828.6,83.8,420.5,60.82,0.0,Cold,0,Winter
2022-01-21,P0011,Household,342.2,46.1,0.0,35.65,0.0,Cold,0,Winter
2022-01-21,P0012,Groceries,139.9,29.0,0.0,79.62,0.0,Cold,0,Winter
2022-01-21,P0013,Beverages,998.1,183.1,0.0,79.3,0.0,Cold,0,Winter
2022-01-21,P0014,Personal Care,948.5,145.4,0.0,40.69,0.0,Cold,0,Winter
2022-01-21,P0015,Personal Care,276.9,50.8,0.0,60.18,22.7,Cold,0,Winter
2022-01-21,P0016,Household,1040.5,80.9,0.0,39.37,0.0,Cold,0,Winter
2022-01-21,P0017,Beverages,793.2,117.9,0.0,45.22,0.0,Cold,0,Winter
2022-01-21,P0018,Beverages,216.9,25.9,0.0,53.28,0.0,Cold,0,Winter
2022-01-21,P0019,Groceries,1399.6,198.0,0.0,33.86,0.0,Cold,0,Winter
2022-01-21,P0020,Household,330.4,34.7,0.0,52.17,0.0,Cold,0,Winter
2022-01-22,P0001,Personal Care,1138.6,320.1,0.0,52.51,14.3,Rainy,1,Winter
2022-01-22,P0002,Personal Care,1189.8,588.3,0.0,20.17,23.3,Rainy,1,Winter
2022-01-22,P0003,Groceries,491.6,174.2,0.0,38.49,31.7,Rainy,1,Winter
2022-01-22,P0004,Personal Care,696.8,156.6,488.0,19.31,37.2,Rainy,1,Winter
2022-01-22,P0005,Personal Care,991.6,356.0,0.0,59.16,17.9,Rainy,1,Winter
2022-01-22,P0006,Personal Care,1542.9,354.2,0.0,41.01,21.0,Rainy,1,Winter
2022-01-22,P0007,Snacks,951.3,245.6,708.4,18.26,28.5,Rainy,1,Winter
2022-01-22,P0008,Snacks,1143.2,282.1,0.0,41.46,12.1,Rainy,1,Winter
2022-01-22,P0009,Snacks,584.6,243.0,0.0,13.7,18.1,Rainy,1,Winter
2022-01-22,P0010,Groceries,538.1,290.5,0.0,46.4,23.7,Rainy,1,Winter
2022-01-22,P0011,Household,521.9,87.7,267.4,31.53,11.6,Rainy,1,Winter
2022-01-22,P0012,Groceries,278.5,53.9,192.6,61.0,23.4,Rainy,1,Winter
2022-01-22,P0013,Beverages,1307.0,496.0,804.9,57.56,27.4,Rainy,1,Winter
2022-01-22,P0014,Personal Care,627.5,321.0,0.0,31.62,22.3,Rainy,1,Winter
2022-01-22,P0015,Personal Care,438.9,63.3,225.4,50.88,34.7,Rainy,1,Winter
2022-01-22,P0016,Household,863.6,176.9,0.0,34.02,13.6,Rainy,1,Winter
2022-01-22,P0017,Beverages,1326.5,281.1,814.4,40.43,10.6,Rainy,1,Winter
2022-01-22,P0018,Beverages,270.1,96.4,149.7,37.22,30.1,Rainy,1,Winter
2022-01-22,P0019,Groceries,920.3,479.3,0.0,27.86,17.7,Rainy,1,Winter
2022-01-22,P0020,Household,216.5,113.9,0.0,39.02,25.2,Rainy,1,Winter
2022-01-23,P0001,Personal Care,1911.3,249.4,1022.1,52.95,13.5,Sunny,1,Winter
2022-01-23,P0002,Personal Care,1952.8,414.8,1177.7,20.93,20.4,Sunny,1,Winter
2022-01-23,P0003,Groceries,665.8,192.9,367.1,42.12,25.3,Sunny,1,Winter
2022-01-23,P0004,Personal Care,527.2,169.6,0.0,19.61,36.2,Sunny,1,Winter
2022-01-23,P0005,Personal Care,1347.6,364.9,720.9,47.89,33.6,Sunny,1,Winter
2022-01-23,P0006,Personal Care,1066.6,476.3,0.0,38.92,25.0,Sunny,1,Winter
2022-01-23,P0007,Snacks,686.0,265.4,0.0,18.86,26.2,Sunny,1,Winter
2022-01-23,P0008,Snacks,1425.3,477.5,759.6,32.24,31.6,Sunny,1,Winter
2022-01-23,P0009,Snacks,468.3,116.3,0.0,14.0,16.4,Sunny,1,Winter
2022-01-23,P0010,Groceries,828.6,212.7,503.2,51.93,14.6,Sunny,1,Winter
2022-01-23,P0011,Household,404.9,116.9,0.0,21.85,38.7,Sunny,1,Winter
2022-01-23,P0012,Groceries,211.2,67.3,0.0,60.21,24.4,Sunny,1,Winter
2022-01-23,P0013,Beverages,911.7,395.3,0.0,56.95,28.2,Sunny,1,Winter
2022-01-23,P0014,Personal Care,1242.0,239.6,854.0,26.55,34.8,Sunny,1,Winter
2022-01-23,P0015,Personal Care,359.0,80.0,0.0,67.24,13.7,Sunny,1,Winter
2022-01-23,P0016,Household,762.5,101.1,0.0,34.49,12.4,Sunny,1,Winter
2022-01-23,P0017,Beverages,1028.4,298.1,0.0,39.04,13.7,Sunny,1,Winter
2022-01-23,P0018,Beverages,210.4,59.7,0.0,43.51,18.3,Sunny,1,Winter
2022-01-23,P0019,Groceries,1597.5,463.2,1140.4,30.47,10.0,Sunny,1,Winter
2022-01-23,P0020,Household,365.1,93.3,241.9,40.91,21.6,Sunny,1,Winter
2022-01-24,P0001,Personal Care,1762.2,149.0,0.0,61.24,0.0,Rainy,0,Winter
2022-01-24,P0002,Personal Care,1753.5,199.3,0.0,26.29,0.0,Rainy,0,Winter
2022-01-24,P0003,Groceries,613.8,52.0,0.0,56.38,0.0,Rainy,0,Winter
2022-01-24,P0004,Personal Care,476.5,50.8,0.0,30.74,0.0,Rainy,0,Winter
2022-01-24,P0005,Personal Care,1141.6,206.0,0.0,47.96,33.5,Rainy,0,Winter
2022-01-24,P0006,Personal Care,1897.1,120.2,950.8,51.92,0.0,Rainy,0,Winter
2022-01-24,P0007,Snacks,618.4,67.5,0.0,25.55,0.0,Rainy,0,Winter
2022-01-24,P0008,Snacks,1261.3,163.9,0.0,47.17,0.0,Rainy,0,Winter
2022-01-24,P0009,Snacks,827.6,77.5,436.8,16.73,0.0,Rainy,0,Winter
2022-01-24,P0010,Groceries,737.1,91.5,0.0,60.82,0.0,Rainy,0,Winter
2022-01-24,P0011,Household,353.0,51.9,0.0,35.65,0.0,Rainy,0,Winter
2022-01-24,P0012,Groceries,176.7,34.6,0.0,79.62,0.0,Rainy,0,Winter
2022-01-24,P0013,Beverages,801.8,109.9,0.0,79.3,0.0,Rainy,0,Winter
2022-01-24,P0014,Personal Care,1067.6,174.3,0.0,40.69,0.0,Rainy,0,Winter
2022-01-24,P0015,Personal Care,329.3,29.7,0.0,77.87,0.0,Rainy,0,Winter
2022-01-24,P0016,Household,702.0,60.5,0.0,39.37,0.0,Rainy,0,Winter
2022-01-24,P0017,Beverages,926.2,102.2,0.0,45.22,0.0,Rainy,0,Winter
2022-01-24,P0018,Beverages,184.8,25.6,0.0,53.28,0.0,Rainy,0,Winter
2022-01-24,P0019,Groceries,1346.4,251.1,0.0,33.86,0.0,Rainy,0,Winter
2022-01-24,P0020,Household,307.9,57.1,0.0,52.17,0.0,Rainy,0,Winter
2022-01-25,P0001,Personal Care,1468.1,294.1,0.0,48.29,21.1,Sunny,0,Winter
2022-01-25,P0002,Personal Care,1596.7,156.8,0.0,26.29,0.0,Sunny,0,Winter
2022-01-25,P0003,Groceries,548.4,65.4,0.0,56.38,0.0,Sunny,0,Winter
2022-01-25,P0004,Personal Care,407.2,69.3,0.0,30.74,0.0,Sunny,0,Winter
2022-01-25,P0005,Personal Care,1010.4,131.2,0.0,72.1,0.0,Sunny,0,Winter
2022-01-25,P0006,Personal Care,1726.7,170.4,0.0,51.92,0.0,Sunny,0,Winter
2022-01-25,P0007,Snacks,522.0,96.4,0.0,25.55,0.0,Sunny,0,Winter
2022-01-25,P0008,Snacks,1074.6,186.8,0.0,47.17,0.0,Sunny,0,Winter
2022-01-25,P0009,Snacks,693.6,134.0,0.0,13.66,18.4,Sunny,0,Winter
2022-01-25,P0010,Groceries,653.9,83.2,0.0,60.82,0.0,Sunny,0,Winter
2022-01-25,P0011,Household,325.1,27.9,0.0,35.65,0.0,Sunny,0,Winter
2022-01-25,P0012,Groceries,150.2,26.4,0.0,79.62,0.0,Sunny,0,Winter
2022-01-25,P0013,Beverages,1307.0,151.7,656.9,79.3,0.0,Sunny,0,Winter
2022-01-25,P0014,Personal Care,932.7,135.0,0.0,40.69,0.0,Sunny,0,Winter
2022-01-25,P0015,Personal Care,261.8,67.5,0.0,46.99,39.6,Sunny,0,Winter
2022-01-25,P0016,Household,1301.1,249.1,848.2,26.62,32.4,Sunny,0,Winter
2022-01-25,P0017,Beverages,802.7,123.5,0.0,45.22,0.0,Sunny,0,Winter
2022-01-25,P0018,Beverages,270.1,56.7,142.0,39.82,25.3,Sunny,0,Winter
2022-01-25,P0019,Groceries,1165.5,180.9,0.0,33.86,0.0,Sunny,0,Winter
2022-01-25,P0020,Household,256.9,51.1,0.0,52.17,0.0,Sunny,0,Winter
2022-01-26,P0001,Personal Care,1295.2,172.9,0.0,61.24,0.0,Hot,0,Winter
2022-01-26,P0002,Personal Care,1442.7,154.0,0.0,26.29,0.0,Hot,0,Winter
2022-01-26,P0003,Groceries,472.4,76.0,0.0,56.38,0.0,Hot,0,Winter
2022-01-26,P0004,Personal Care,696.8,102.3,392.0,22.92,25.4,Hot,0,Winter
2022-01-26,P0005,Personal Care,856.7,153.7,0.0,72.1,0.0,Hot,0,Winter
2022-01-26,P0006,Personal Care,1492.2,234.5,0.0,51.92,0.0,Hot,0,Winter
2022-01-26,P0007,Snacks,951.3,94.0,523.3,25.55,0.0,Hot,0,Winter
2022-01-26,P0008,Snacks,940.0,134.6,0.0,47.17,0.0,Hot,0,Winter
2022-01-26,P0009,Snacks,609.7,83.8,0.0,16.73,0.0,Hot,0,Winter
2022-01-26,P0010,Groceries,481.7,172.1,0.0,46.08,24.2,Hot,0,Winter
2022-01-26,P0011,Household,521.9,99.4,296.2,26.89,24.6,Hot,0,Winter
2022-01-26,P0012,Groceries,278.5,30.0,158.2,79.62,0.0,Hot,0,Winter
2022-01-26,P0013,Beverages,1178.9,128.1,0.0,79.3,0.0,Hot,0,Winter
2022-01-26,P0014,Personal Care,802.5,130.2,0.0,40.69,0.0,Hot,0,Winter
2022-01-26,P0015,Personal Care,230.6,31.2,0.0,77.87,0.0,Hot,0,Winter
2022-01-26,P0016,Household,1209.9,91.2,0.0,39.37,0.0,Hot,0,Winter
2022-01-26,P0017,Beverages,676.3,126.3,0.0,45.22,0.0,Hot,0,Winter
2022-01-26,P0018,Beverages,153.5,116.7,0.0,32.09,39.8,Hot,0,Winter
2022-01-26,P0019,Groceries,1009.3,156.1,0.0,33.86,0.0,Hot,0,Winter
2022-01-26,P0020,Household,194.8,62.1,0.0,52.17,0.0,Hot,0,Winter
2022-01-27,P0001,Personal Care,1129.3,165.9,0.0,61.24,0.0,Rainy,0,Winter
2022-01-27,P0002,Personal Care,1166.3,276.4,0.0,26.29,0.0,Rainy,0,Winter
2022-01-27,P0003,Groceries,364.7,107.7,0.0,45.33,19.6,Rainy,0,Winter
2022-01-27,P0004,Personal Care,620.7,76.1,0.0,30.74,0.0,Rainy,0,Winter
2022-01-27,P0005,Personal Care,712.6,144.1,0.0,72.1,0.0,Rainy,0,Winter
2022-01-27,P0006,Personal Care,1189.4,302.8,0.0,31.7,39.0,Rainy,0,Winter
2022-01-27,P0007,Snacks,887.6,63.8,0.0,25.55,0.0,Rainy,0,Winter
2022-01-27,P0008,Snacks,825.3,114.6,0.0,47.17,0.0,Rainy,0,Winter
2022-01-27,P0009,Snacks,527.3,82.5,0.0,16.73,0.0,Rainy,0,Winter
2022-01-27,P0010,Groceries,828.6,232.9,579.7,51.97,14.5,Rainy,0,Winter
2022-01-27,P0011,Household,424.4,97.5,0.0,25.91,27.3,Rainy,0,Winter
2022-01-27,P0012,Groceries,242.7,35.8,0.0,79.62,0.0,Rainy,0,Winter
2022-01-27,P0013,Beverages,1031.4,147.4,0.0,79.3,0.0,Rainy,0,Winter
2022-01-27,P0014,Personal Care,626.1,176.4,0.0,40.69,0.0,Rainy,0,Winter
2022-01-27,P0015,Personal Care,438.9,34.7,243.0,77.87,0.0,Rainy,0,Winter
2022-01-27,P0016,Household,1137.7,72.2,0.0,39.37,0.0,Rainy,0,Winter
2022-01-27,P0017,Beverages,1326.5,148.9,799.2,45.22,0.0,Rainy,0,Winter
2022-01-27,P0018,Beverages,270.1,32.1,148.8,53.28,0.0,Rainy,0,Winter
2022-01-27,P0019,Groceries,1597.5,261.6,849.8,33.86,0.0,Rainy,0,Winter
2022-01-27,P0020,Household,365.1,34.7,205.0,52.17,0.0,Rainy,0,Winter
2022-01-28,P0001,Personal Care,1911.3,289.8,1071.8,61.24,0.0,Cold,0,Winter
2022-01-28,P0002,Personal Care,1952.8,217.1,1003.6,26.29,0.0,Cold,0,Winter
2022-01-28,P0003,Groceries,665.8,94.6,395.7,56.38,0.0,Cold,0,Winter
2022-01-28,P0004,Personal Care,553.5,67.3,0.0,30.74,0.0,Cold,0,Winter
2022-01-28,P0005,Personal Care,1347.6,274.8,909.7,56.56,21.6,Cold,0,Winter
2022-01-28,P0006,Personal Care,1023.2,166.2,0.0,51.92,0.0,Cold,0,Winter
2022-01-28,P0007,Snacks,675.9,211.7,0.0,17.91,29.9,Cold,0,Winter
2022-01-28,P0008,Snacks,1425.3,139.7,739.6,47.17,0.0,Cold,0,Winter
2022-01-28,P0009,Snacks,827.6,126.5,426.9,16.73,0.0,Cold,0,Winter
2022-01-28,P0010,Groceries,663.5,165.1,0.0,50.62,16.8,Cold,0,Winter
2022-01-28,P0011,Household,371.7,52.7,0.0,35.65,0.0,Cold,0,Winter
2022-01-28,P0012,Groceries,211.7,31.0,0.0,79.62,0.0,Cold,0,Winter
2022-01-28,P0013,Beverages,896.5,135.0,0.0,79.3,0.0,Cold,0,Winter
2022-01-28,P0014,Personal Care,1242.0,141.7,757.7,40.69,0.0,Cold,0,Winter
2022-01-28,P0015,Personal Care,400.8,38.1,0.0,77.87,0.0,Cold,0,Winter
2022-01-28,P0016,Household,1031.6,106.1,0.0,39.37,0.0,Cold,0,Winter
2022-01-28,P0017,Beverages,1072.3,254.2,0.0,30.72,32.1,Cold,0,Winter
2022-01-28,P0018,Beverages,218.9,51.2,0.0,35.14,34.0,Cold,0,Winter
2022-01-28,P0019,Groceries,1439.7,157.8,0.0,33.86,0.0,Cold,0,Winter
2022-01-28,P0020,Household,316.1,48.9,0.0,52.17,0.0,Cold,0,Winter
2022-01-29,P0001,Personal Care,1579.9,331.4,0.0,51.84,15.3,Rainy,1,Winter
2022-01-29,P0002,Personal Care,1187.3,765.4,0.0,22.06,16.1,Rainy,1,Winter
2022-01-29,P0003,Groceries,463.2,202.6,0.0,34.17,39.4,Rainy,1,Winter
2022-01-29,P0004,Personal Care,457.3,96.1,0.0,22.26,27.6,Rainy,1,Winter
2022-01-29,P0005,Personal Care,977.2,370.4,0.0,44.79,37.9,Rainy,1,Winter
2022-01-29,P0006,Personal Care,1897.1,311.6,1185.5,39.54,23.9,Rainy,1,Winter
2022-01-29,P0007,Snacks,484.0,191.9,0.0,19.66,23.1,Rainy,1,Winter
2022-01-29,P0008,Snacks,1121.3,304.0,0.0,41.74,11.5,Rainy,1,Winter
2022-01-29,P0009,Snacks,622.4,205.2,0.0,10.49,37.3,Rainy,1,Winter
2022-01-29,P0010,Groceries,444.6,219.0,0.0,46.12,24.2,Rainy,1,Winter
2022-01-29,P0011,Household,269.8,101.8,0.0,29.06,18.5,Rainy,1,Winter
2022-01-29,P0012,Groceries,139.9,71.7,0.0,48.37,39.2,Rainy,1,Winter
2022-01-29,P0013,Beverages,1307.0,354.7,765.3,61.17,22.9,Rainy,1,Winter
2022-01-29,P0014,Personal Care,875.3,366.7,0.0,26.21,35.6,Rainy,1,Winter
2022-01-29,P0015,Personal Care,358.4,42.4,0.0,55.6,28.6,Rainy,1,Winter
2022-01-29,P0016,Household,777.1,254.5,0.0,26.32,33.2,Rainy,1,Winter
2022-01-29,P0017,Beverages,800.9,271.4,0.0,37.49,17.1,Rainy,1,Winter
2022-01-29,P0018,Beverages,270.1,120.3,171.6,33.85,36.5,Rainy,1,Winter
2022-01-29,P0019,Groceries,907.0,532.8,0.0,22.06,34.8,Rainy,1,Winter
2022-01-29,P0020,Household,365.1,153.6,202.5,31.62,39.4,Rainy,1,Winter
2022-01-30,P0001,Personal Care,1350.4,229.5,0.0,51.6,15.7,Sunny,1,Winter
2022-01-30,P0002,Personal Care,1952.8,612.1,1377.5,16.03,39.0,Sunny,1,Winter
2022-01-30,P0003,Groceries,665.8,156.3,358.9,50.37,10.7,Sunny,1,Winter
2022-01-30,P0004,Personal Care,696.8,168.3,407.7,21.36,30.5,Sunny,1,Winter
2022-01-30,P0005,Personal Care,683.5,293.8,0.0,43.68,39.4,Sunny,1,Winter
2022-01-30,P0006,Personal Care,1578.7,318.4,0.0,34.4,33.8,Sunny,1,Winter
2022-01-30,P0007,Snacks,951.3,245.1,712.4,18.3,28.4,Sunny,1,Winter
2022-01-30,P0008,Snacks,812.7,308.6,0.0,40.45,14.2,Sunny,1,Winter
2022-01-30,P0009,Snacks,464.6,157.8,0.0,13.97,16.5,Sunny,1,Winter
