Date,Product ID,Category,Seasonality,Units Sold,Price
2015/8/24,6,Veggie,Summer,1,16
2015/8/24,7,Classic,Summer,7,13.92857143
2015/8/24,8,Classic,Summer,7,16.14285714
2015/8/24,9,Supreme,Summer,1,12.5
2015/8/24,10,Chicken,Summer,5,15.95
2015/8/25,1,Chicken,Summer,5,15.95
2015/8/25,2,Chicken,Summer,9,16.75
2015/8/25,3,Chicken,Summer,1,16.75
2015/8/25,4,Classic,Summer,2,14
2015/8/25,5,Veggie,Summer,4,18.5
2015/8/25,6,Veggie,Summer,5,16.05
2015/8/25,7,Classic,Summer,5,13.45
2015/8/25,8,Classic,Summer,6,17.9
2015/8/25,9,Supreme,Summer,1,20.75
2015/8/25,10,Chicken,Summer,7,17.32142857
2015/8/26,1,Chicken,Summer,6,17.55
2015/8/26,2,Chicken,Summer,2,16.75
2015/8/26,3,Chicken,Summer,2,20.75
2015/8/26,4,Classic,Summer,8,15.5625
2015/8/26,5,Veggie,Summer,6,18.5
2015/8/26,6,Veggie,Summer,5,15.2
2015/8/26,7,Classic,Summer,8,15.34375
2015/8/26,8,Classic,Summer,4,17.25
2015/8/26,9,Supreme,Summer,1,12.5
2015/8/26,10,Chicken,Summer,4,17.75
2015/8/27,1,Chicken,Summer,5,15.95
2015/8/27,2,Chicken,Summer,5,19.15
2015/8/27,4,Classic,Summer,6,16.83333333
2015/8/27,5,Veggie,Summer,3,18.5
2015/8/27,6,Veggie,Summer,4,17.125
2015/8/27,7,Classic,Summer,8,11.75
2015/8/27,8,Classic,Summer,1,20.5
2015/8/27,9,Supreme,Summer,4,15.5625
2015/8/27,10,Chicken,Summer,4,18.75
2015/8/28,1,Chicken,Summer,9,18.97222222
2015/8/28,2,Chicken,Summer,9,16.30555556
2015/8/28,3,Chicken,Summer,6,18.08333333
2015/8/28,4,Classic,Summer,9,14.72222222
2015/8/28,5,Veggie,Summer,4,18.5
2015/8/28,6,Veggie,Summer,2,18.125
2015/8/28,7,Classic,Summer,4,12
2015/8/28,8,Classic,Summer,3,14.83333333
2015/8/28,9,Supreme,Summer,6,16.58333333
2015/8/28,10,Chicken,Summer,4,18.75
2015/8/29,1,Chicken,Summer,9,18.97222222
2015/8/29,2,Chicken,Summer,5,17.55
2015/8/29,3,Chicken,Summer,5,14.35
2015/8/29,4,Classic,Summer,4,13
2015/8/29,5,Veggie,Summer,2,18.5
2015/8/29,6,Veggie,Summer,3,16.08333333
2015/8/29,7,Classic,Summer,4,12.6875
2015/8/29,8,Classic,Summer,3,19
2015/8/29,9,Supreme,Summer,3,12.5
2015/8/29,10,Chicken,Summer,7,18.46428571
2015/8/30,1,Chicken,Summer,5,19.15
2015/8/30,2,Chicken,Summer,5,15.95
2015/8/30,4,Classic,Summer,4,14
2015/8/30,6,Veggie,Summer,3,14.66666667
2015/8/30,7,Classic,Summer,4,12.6875
2015/8/30,8,Classic,Summer,6,18.33333333
2015/8/30,9,Supreme,Summer,1,12.5
2015/8/30,10,Chicken,Summer,3,18.08333333
2015/8/31,1,Chicken,Summer,3,18.08333333
2015/8/31,2,Chicken,Summer,9,17.63888889
2015/8/31,3,Chicken,Summer,3,20.75
2015/8/31,4,Classic,Summer,8,15.5625
2015/8/31,5,Veggie,Summer,4,18.5
2015/8/31,6,Veggie,Summer,8,15.0625
2015/8/31,7,Classic,Summer,4,13.5
2015/8/31,8,Classic,Summer,2,16.25
2015/8/31,9,Supreme,Summer,2,18.625
2015/8/31,10,Chicken,Summer,5,19.95
2015/9/1,1,Chicken,Autumn,11,17.47727273
2015/9/1,2,Chicken,Autumn,4,17.75
2015/9/1,4,Classic,Autumn,8,15.5625
2015/9/1,5,Veggie,Autumn,3,18.5
2015/9/1,6,Veggie,Autumn,7,14.89285714
2015/9/1,7,Classic,Autumn,6,11.5
2015/9/1,8,Classic,Autumn,6,16.83333333
2015/9/1,9,Supreme,Autumn,5,14.15
2015/9/1,10,Chicken,Autumn,9,18.97222222
2015/9/2,1,Chicken,Autumn,6,15.41666667
2015/9/2,2,Chicken,Autumn,6,16.08333333
2015/9/2,3,Chicken,Autumn,3,20.75
2015/9/2,4,Classic,Autumn,7,16.71428571
2015/9/2,5,Veggie,Autumn,4,18.5
2015/9/2,6,Veggie,Autumn,2,16.125
2015/9/2,7,Classic,Autumn,4,12.6875
2015/9/2,8,Classic,Autumn,2,16.25
2015/9/2,10,Chicken,Autumn,9,18.97222222
2015/9/3,1,Chicken,Autumn,8,18.75
2015/9/3,2,Chicken,Autumn,7,17.32142857
2015/9/3,3,Chicken,Autumn,4,17.75
2015/9/3,4,Classic,Autumn,8,13.14285714
2015/9/3,5,Veggie,Autumn,6,18.5
2015/9/3,6,Veggie,Autumn,6,15.41666667
2015/9/3,7,Classic,Autumn,7,12.60714286
2015/9/3,8,Classic,Autumn,8,18.64285714
2015/9/3,9,Supreme,Autumn,1,20.75
2015/9/3,10,Chicken,Autumn,6,17.55
2015/9/4,1,Chicken,Autumn,12,16.08333333
2015/9/4,2,Chicken,Autumn,3,15.41666667
2015/9/4,3,Chicken,Autumn,6,17.41666667
2015/9/4,4,Classic,Autumn,5,17.8
2015/9/4,5,Veggie,Autumn,6,18.5
2015/9/4,6,Veggie,Autumn,6,16.08333333
2015/9/4,7,Classic,Autumn,12,15.22916667
2015/9/4,8,Classic,Autumn,2,16
2015/9/4,9,Supreme,Autumn,3,19.33333333
2015/9/4,10,Chicken,Autumn,11,18.20454545
2015/9/5,1,Chicken,Autumn,9,17.19444444
2015/9/5,2,Chicken,Autumn,5,15.95
2015/9/5,3,Chicken,Autumn,2,12.75
2015/9/5,4,Classic,Autumn,9,15.22222222
2015/9/5,5,Veggie,Autumn,2,18.5
2015/9/5,6,Veggie,Autumn,5,15.2
2015/9/5,7,Classic,Autumn,14,13.44230769
2015/9/5,8,Classic,Autumn,3,19
2015/9/5,9,Supreme,Autumn,2,18.625
2015/9/5,10,Chicken,Autumn,7,18.75
2015/9/6,1,Chicken,Autumn,3,14.08333333
2015/9/6,2,Chicken,Autumn,3,15.41666667
2015/9/6,4,Classic,Autumn,6,16.2
2015/9/6,5,Veggie,Autumn,3,18.5
2015/9/6,6,Veggie,Autumn,2,18.125
2015/9/6,7,Classic,Autumn,5,12.25
2015/9/6,8,Classic,Autumn,3,17.5
2015/9/6,9,Supreme,Autumn,2,20.75
2015/9/6,10,Chicken,Autumn,5,16.75
2015/9/7,1,Chicken,Autumn,5,14.35
2015/9/7,2,Chicken,Autumn,6,16.08333333
2015/9/7,3,Chicken,Autumn,2,18.75
2015/9/7,4,Classic,Autumn,6,16.75
2015/9/7,5,Veggie,Autumn,5,18.5
2015/9/7,6,Veggie,Autumn,1,16
2015/9/7,7,Classic,Autumn,8,14.1875
2015/9/7,8,Classic,Autumn,3,14.66666667
2015/9/7,9,Supreme,Autumn,3,15.25
2015/9/7,10,Chicken,Autumn,7,16.17857143
2015/9/8,1,Chicken,Autumn,6,20.08333333
2015/9/8,2,Chicken,Autumn,6,17.41666667
2015/9/8,3,Chicken,Autumn,4,19.75
2015/9/8,4,Classic,Autumn,7,17.35714286
2015/9/8,5,Veggie,Autumn,5,18.5
2015/9/8,6,Veggie,Autumn,3,16.125
2015/9/8,7,Classic,Autumn,3,10.5
2015/9/8,8,Classic,Autumn,3,16.16666667
2015/9/8,10,Chicken,Autumn,9,18.08333333
2015/9/9,1,Chicken,Autumn,3,18.08333333
2015/9/9,2,Chicken,Autumn,7,17.41666667
2015/9/9,3,Chicken,Autumn,3,18.08333333
2015/9/9,4,Classic,Autumn,10,17
2015/9/9,5,Veggie,Autumn,3,18.5
2015/9/9,6,Veggie,Autumn,3,14.66666667
2015/9/9,7,Classic,Autumn,7,13.78571429
2015/9/9,8,Classic,Autumn,4,17.25
2015/9/9,9,Supreme,Autumn,1,12.5
2015/9/9,10,Chicken,Autumn,9,18.97222222
2015/9/10,1,Chicken,Autumn,9,18.25
2015/9/10,2,Chicken,Autumn,10,19.15
2015/9/10,3,Chicken,Autumn,2,16.75
2015/9/10,4,Classic,Autumn,3,17.5
2015/9/10,5,Veggie,Autumn,3,18.5
2015/9/10,6,Veggie,Autumn,8,15.53125
2015/9/10,7,Classic,Autumn,11,13.47727273
2015/9/10,8,Classic,Autumn,3,19
2015/9/10,9,Supreme,Autumn,2,14.5
2015/9/10,10,Chicken,Autumn,5,16.75
2015/9/11,1,Chicken,Autumn,7,17.32142857
2015/9/11,2,Chicken,Autumn,7,18.46428571
2015/9/11,3,Chicken,Autumn,2,14.75
2015/9/11,4,Classic,Autumn,10,16.11111111
2015/9/11,5,Veggie,Autumn,8,18.5
2015/9/11,6,Veggie,Autumn,6,18.125
2015/9/11,7,Classic,Autumn,3,13.41666667
2015/9/11,8,Classic,Autumn,2,16.25
2015/9/11,9,Supreme,Autumn,3,16.58333333
2015/9/11,10,Chicken,Autumn,8,17.75
2015/9/12,1,Chicken,Autumn,4,16.75
2015/9/12,2,Chicken,Autumn,9,17.75
2015/9/12,3,Chicken,Autumn,5,17.55
2015/9/12,4,Classic,Autumn,3,16.16666667
2015/9/12,5,Veggie,Autumn,8,18.5
2015/9/12,6,Veggie,Autumn,9,16.55555556
2015/9/12,7,Classic,Autumn,13,14.36538462
2015/9/12,8,Classic,Autumn,4,17.25
2015/9/12,9,Supreme,Autumn,1,12.5
2015/9/12,10,Chicken,Autumn,8,19.25
2015/9/13,1,Chicken,Autumn,6,18.08333333
2015/9/13,2,Chicken,Autumn,6,18.75
2015/9/13,3,Chicken,Autumn,5,14.35
2015/9/13,4,Classic,Autumn,4,15
2015/9/13,5,Veggie,Autumn,5,18.5
2015/9/13,6,Veggie,Autumn,1,16
2015/9/13,7,Classic,Autumn,1,16.5
2015/9/13,8,Classic,Autumn,4,18.25
2015/9/13,9,Supreme,Autumn,4,13.5
2015/9/13,10,Chicken,Autumn,8,19.75
2015/9/14,1,Chicken,Autumn,4,18.75
2015/9/14,2,Chicken,Autumn,6,17.41666667
2015/9/14,3,Chicken,Autumn,5,17.55
2015/9/14,4,Classic,Autumn,10,14.45
2015/9/14,5,Veggie,Autumn,4,18.5
2015/9/14,6,Veggie,Autumn,2,12
2015/9/14,7,Classic,Autumn,6,12.95833333
2015/9/14,8,Classic,Autumn,4,14
2015/9/14,9,Supreme,Autumn,2,16.625
2015/9/14,10,Chicken,Autumn,9,18.52777778
2015/9/15,1,Chicken,Autumn,13,17.05769231
2015/9/15,2,Chicken,Autumn,7,16.75
2015/9/15,3,Chicken,Autumn,5,19.75
2015/9/15,4,Classic,Autumn,12,13.81818182
2015/9/15,5,Veggie,Autumn,5,18.5
2015/9/15,6,Veggie,Autumn,2,12
2015/9/15,7,Classic,Autumn,7,14.32142857
2015/9/15,8,Classic,Autumn,6,17.58333333
2015/9/15,9,Supreme,Autumn,1,12.5
2015/9/15,10,Chicken,Autumn,4,17.75
2015/9/16,1,Chicken,Autumn,7,18.46428571
2015/9/16,2,Chicken,Autumn,4,16.75
2015/9/16,3,Chicken,Autumn,3,15.41666667
2015/9/16,4,Classic,Autumn,10,14.45
2015/9/16,5,Veggie,Autumn,2,18.5
2015/9/16,6,Veggie,Autumn,4,15.0625
2015/9/16,7,Classic,Autumn,7,12.14285714
2015/9/16,8,Classic,Autumn,4,17.25
2015/9/16,9,Supreme,Autumn,3,16.58333333
2015/9/16,10,Chicken,Autumn,8,18.25
2015/9/17,1,Chicken,Autumn,6,16.75
2015/9/17,2,Chicken,Autumn,7,17.32142857
2015/9/17,3,Chicken,Autumn,4,16.75
2015/9/17,4,Classic,Autumn,8,16.0625
2015/9/17,5,Veggie,Autumn,2,18.5
2015/9/17,6,Veggie,Autumn,5,16.05
2015/9/17,7,Classic,Autumn,6,12.41666667
2015/9/17,8,Classic,Autumn,4,16.125
2015/9/17,9,Supreme,Autumn,4,17.5625
2015/9/17,10,Chicken,Autumn,6,20.75
2015/9/18,1,Chicken,Autumn,4,16.75
2015/9/18,2,Chicken,Autumn,8,18.25
2015/9/18,3,Chicken,Autumn,6,19.41666667
2015/9/18,4,Classic,Autumn,11,15.75
2015/9/18,5,Veggie,Autumn,9,18.5
2015/9/18,6,Veggie,Autumn,7,14.92857143
2015/9/18,7,Classic,Autumn,8,14.59375
2015/9/18,8,Classic,Autumn,4,15.125
2015/9/18,9,Supreme,Autumn,2,12.5
2015/9/18,10,Chicken,Autumn,9,18.08333333
2015/9/19,1,Chicken,Autumn,11,18.56818182
2015/9/19,2,Chicken,Autumn,13,16.75
2015/9/19,3,Chicken,Autumn,3,18.08333333
2015/9/19,4,Classic,Autumn,3,14.66666667
2015/9/19,5,Veggie,Autumn,5,18.5
2015/9/19,6,Veggie,Autumn,2,16
2015/9/19,7,Classic,Autumn,8,13.09375
2015/9/19,8,Classic,Autumn,6,16.91666667
2015/9/19,9,Supreme,Autumn,4,15.5
2015/9/19,10,Chicken,Autumn,3,19.41666667
2015/9/20,1,Chicken,Autumn,4,19.75
2015/9/20,2,Chicken,Autumn,4,15.75
2015/9/20,3,Chicken,Autumn,4,17.75
2015/9/20,4,Classic,Autumn,3,16.16666667
2015/9/20,5,Veggie,Autumn,3,18.5
2015/9/20,6,Veggie,Autumn,2,16.125
2015/9/20,7,Classic,Autumn,5,12.9
2015/9/20,8,Classic,Autumn,3,19
2015/9/20,10,Chicken,Autumn,5,19.95
2015/9/21,1,Chicken,Autumn,10,17.19444444
2015/9/21,2,Chicken,Autumn,4,19.75
2015/9/21,3,Chicken,Autumn,3,20.75
2015/9/21,4,Classic,Autumn,7,14.28571429
2015/9/21,5,Veggie,Autumn,2,18.5
2015/9/21,6,Veggie,Autumn,1,16
2015/9/21,7,Classic,Autumn,11,13.18181818
2015/9/21,8,Classic,Autumn,9,15.61111111
2015/9/21,9,Supreme,Autumn,7,17.95833333
2015/9/21,10,Chicken,Autumn,4,16.75
2015/9/22,1,Chicken,Autumn,4,16.75
2015/9/22,2,Chicken,Autumn,10,17.15
2015/9/22,4,Classic,Autumn,5,15.3
2015/9/22,5,Veggie,Autumn,3,18.5
2015/9/22,6,Veggie,Autumn,3,17.41666667
2015/9/22,7,Classic,Autumn,5,11.7
2015/9/22,8,Classic,Autumn,6,15.5
2015/9/22,9,Supreme,Autumn,4,13.5
2015/9/22,10,Chicken,Autumn,5,17.55
2015/9/23,1,Chicken,Autumn,5,19.15
2015/9/23,2,Chicken,Autumn,5,15.95
2015/9/23,3,Chicken,Autumn,2,16.75
2015/9/23,4,Classic,Autumn,12,16.55
2015/9/23,5,Veggie,Autumn,2,18.5
2015/9/23,6,Veggie,Autumn,3,17.41666667
2015/9/23,7,Classic,Autumn,10,12.85
2015/9/23,8,Classic,Autumn,8,14.625
2015/9/23,9,Supreme,Autumn,5,14.15
2015/9/23,10,Chicken,Autumn,6,18.08333333
2015/9/26,1,Chicken,Autumn,9,18.97222222
2015/9/26,2,Chicken,Autumn,5,19.15
2015/9/26,3,Chicken,Autumn,2,16.75
2015/9/26,4,Classic,Autumn,8,16.1875
2015/9/26,5,Veggie,Autumn,4,18.5
2015/9/26,6,Veggie,Autumn,3,18.83333333
2015/9/26,7,Classic,Autumn,5,11.6
2015/9/26,8,Classic,Autumn,1,16
2015/9/26,9,Supreme,Autumn,2,12.5
2015/9/26,10,Chicken,Autumn,7,19.03571429
2015/9/27,1,Chicken,Autumn,5,19.15
2015/9/27,2,Chicken,Autumn,7,17.32142857
2015/9/27,3,Chicken,Autumn,2,16.75
2015/9/27,4,Classic,Autumn,6,13.33333333
2015/9/27,5,Veggie,Autumn,1,18.5
2015/9/27,6,Veggie,Autumn,5,16.9
2015/9/27,7,Classic,Autumn,10,14.1
2015/9/27,8,Classic,Autumn,4,14
2015/9/27,9,Supreme,Autumn,2,12.5
2015/9/27,10,Chicken,Autumn,10,19.41666667
2015/9/28,1,Chicken,Autumn,8,17.89285714
2015/9/28,2,Chicken,Autumn,6,16.08333333
2015/9/28,3,Chicken,Autumn,4,16.75
2015/9/28,4,Classic,Autumn,7,14.92857143
2015/9/28,5,Veggie,Autumn,3,18.5
2015/9/28,6,Veggie,Autumn,4,16.125
2015/9/28,7,Classic,Autumn,2,10.5
2015/9/28,8,Classic,Autumn,5,19.6
2015/9/28,9,Supreme,Autumn,2,16.5
2015/9/28,10,Chicken,Autumn,8,17.25
2015/9/29,1,Chicken,Autumn,7,16.17857143
2015/9/29,2,Chicken,Autumn,6,18.35
2015/9/29,3,Chicken,Autumn,2,18.75
2015/9/29,4,Classic,Autumn,10,16.15
2015/9/29,5,Veggie,Autumn,4,18.5
2015/9/29,6,Veggie,Autumn,3,17.41666667
2015/9/29,7,Classic,Autumn,5,14.65
2015/9/29,8,Classic,Autumn,4,16.125
2015/9/29,9,Supreme,Autumn,4,17.625
2015/9/29,10,Chicken,Autumn,9,17.63888889
2015/9/30,1,Chicken,Autumn,6,18.75
2015/9/30,2,Chicken,Autumn,6,18.08333333
2015/9/30,3,Chicken,Autumn,1,16.75
2015/9/30,4,Classic,Autumn,11,16.95
2015/9/30,5,Veggie,Autumn,5,18.5
2015/9/30,6,Veggie,Autumn,4,16.0625
2015/9/30,7,Classic,Autumn,7,13.46428571
2015/9/30,8,Classic,Autumn,4,17.125
2015/9/30,9,Supreme,Autumn,2,16.625
2015/9/30,10,Chicken,Autumn,9,18.52777778
2015/10/1,1,Chicken,Autumn,9,17.63888889
2015/10/1,2,Chicken,Autumn,8,18.25
2015/10/1,3,Chicken,Autumn,1,12.75
2015/10/1,4,Classic,Autumn,11,15.72727273
2015/10/1,5,Veggie,Autumn,3,18.5
2015/10/1,6,Veggie,Autumn,2,20.25
2015/10/1,7,Classic,Autumn,11,14.27272727
2015/10/1,8,Classic,Autumn,10,15.35
2015/10/1,9,Supreme,Autumn,1,20.75
2015/10/1,10,Chicken,Autumn,7,17.89285714
2015/10/2,1,Chicken,Autumn,12,17.41666667
2015/10/2,2,Chicken,Autumn,3,18.08333333
2015/10/2,3,Chicken,Autumn,1,12.75
2015/10/2,4,Classic,Autumn,7,16.08333333
2015/10/2,5,Veggie,Autumn,8,18.5
2015/10/2,6,Veggie,Autumn,3,17.5
2015/10/2,7,Classic,Autumn,6,14.875
2015/10/2,8,Classic,Autumn,3,19
2015/10/2,9,Supreme,Autumn,1,20.75
2015/10/2,10,Chicken,Autumn,6,17.41666667
2015/10/3,1,Chicken,Autumn,1,16.75
2015/10/3,2,Chicken,Autumn,3,16.75
2015/10/3,3,Chicken,Autumn,3,16.75
2015/10/3,4,Classic,Autumn,9,15.16666667
2015/10/3,5,Veggie,Autumn,4,18.5
2015/10/3,6,Veggie,Autumn,2,18.125
2015/10/3,7,Classic,Autumn,11,15.16666667
2015/10/3,8,Classic,Autumn,3,17.66666667
2015/10/3,9,Supreme,Autumn,3,15.16666667
2015/10/3,10,Chicken,Autumn,4,19.75
2015/10/4,1,Chicken,Autumn,16,18.75
2015/10/4,2,Chicken,Autumn,5,17.75
2015/10/4,3,Chicken,Autumn,7,20.75
2015/10/4,4,Classic,Autumn,7,16.1
2015/10/4,5,Veggie,Autumn,3,18.5
2015/10/4,7,Classic,Autumn,6,12.25
2015/10/4,8,Classic,Autumn,7,14.125
2015/10/4,9,Supreme,Autumn,4,20.75
2015/10/4,10,Chicken,Autumn,12,18.08333333
2015/10/6,1,Chicken,Autumn,8,16.75
2015/10/6,2,Chicken,Autumn,10,17.32142857
2015/10/6,3,Chicken,Autumn,5,16.75
2015/10/6,4,Classic,Autumn,6,16
2015/10/6,5,Veggie,Autumn,7,18.5
2015/10/6,6,Veggie,Autumn,5,13
2015/10/6,7,Classic,Autumn,13,14.1875
2015/10/6,8,Classic,Autumn,7,17.25
2015/10/6,9,Supreme,Autumn,1,16.5
2015/10/6,10,Chicken,Autumn,6,17.75
2015/10/7,1,Chicken,Autumn,7,16.08333333
2015/10/7,2,Chicken,Autumn,6,12.75
2015/10/7,3,Chicken,Autumn,4,18.08333333
2015/10/7,4,Classic,Autumn,7,16.16666667
2015/10/7,5,Veggie,Autumn,12,18.5
2015/10/7,6,Veggie,Autumn,6,16.08333333
2015/10/7,7,Classic,Autumn,9,12.5
2015/10/7,8,Classic,Autumn,8,13.7
2015/10/7,9,Supreme,Autumn,7,15.5625
2015/10/7,10,Chicken,Autumn,4,16.75
2015/10/8,1,Chicken,Autumn,6,17.75
2015/10/8,2,Chicken,Autumn,6,19.75
2015/10/8,4,Classic,Autumn,11,15.42857143
2015/10/8,5,Veggie,Autumn,2,18.5
2015/10/8,6,Veggie,Autumn,1,20.25
2015/10/8,7,Classic,Autumn,9,13.875
2015/10/8,8,Classic,Autumn,9,17.9
2015/10/8,9,Supreme,Autumn,3,12.5
2015/10/8,10,Chicken,Autumn,22,19.21153846
2015/10/9,1,Chicken,Autumn,13,19.25
2015/10/9,2,Chicken,Autumn,19,18.56818182
2015/10/9,3,Chicken,Autumn,1,16.75
2015/10/9,4,Classic,Autumn,6,13
2015/10/9,5,Veggie,Autumn,9,18.5
2015/10/9,6,Veggie,Autumn,3,18.125
2015/10/9,7,Classic,Autumn,1,10.5
2015/10/9,8,Classic,Autumn,6,14.125
2015/10/9,9,Supreme,Autumn,10,17.29166667
2015/10/9,10,Chicken,Autumn,14,20.25
2015/10/10,1,Chicken,Autumn,10,17.55
2015/10/10,2,Chicken,Autumn,11,19.03571429
2015/10/10,3,Chicken,Autumn,7,18.75
2015/10/10,4,Classic,Autumn,12,15.5625
2015/10/10,6,Veggie,Autumn,13,14.5625
2015/10/10,7,Classic,Autumn,11,11.95833333
2015/10/10,8,Classic,Autumn,9,15.5
2015/10/10,9,Supreme,Autumn,5,20.75
2015/10/10,10,Chicken,Autumn,9,18.75
2015/10/11,1,Chicken,Autumn,8,19.15
2015/10/11,2,Chicken,Autumn,6,14.08333333
2015/10/11,3,Chicken,Autumn,4,16.75
2015/10/11,4,Classic,Autumn,6,15.3
2015/10/11,5,Veggie,Autumn,10,18.5
2015/10/11,6,Veggie,Autumn,3,16
2015/10/11,7,Classic,Autumn,11,14.25
2015/10/11,8,Classic,Autumn,4,18.25
2015/10/11,9,Supreme,Autumn,4,14.5
2015/10/11,10,Chicken,Autumn,8,17.55
2015/10/13,1,Chicken,Autumn,8,17.55
2015/10/13,2,Chicken,Autumn,2,16.75
2015/10/13,3,Chicken,Autumn,3,16.75
2015/10/13,4,Classic,Autumn,10,15.57142857
2015/10/13,5,Veggie,Autumn,7,18.5
2015/10/13,6,Veggie,Autumn,1,16
2015/10/13,7,Classic,Autumn,10,12.5
2015/10/13,8,Classic,Autumn,13,15.22222222
2015/10/13,9,Supreme,Autumn,6,20.75
2015/10/13,10,Chicken,Autumn,14,17.63888889
2015/10/14,1,Chicken,Autumn,15,16.25
2015/10/14,2,Chicken,Autumn,3,14.75
2015/10/14,3,Chicken,Autumn,5,15.41666667
2015/10/14,4,Classic,Autumn,6,15
2015/10/14,6,Veggie,Autumn,4,14.0625
2015/10/14,7,Classic,Autumn,11,14.78571429
2015/10/14,8,Classic,Autumn,6,15.125
2015/10/14,9,Supreme,Autumn,6,15.25
2015/10/14,10,Chicken,Autumn,11,17.89285714
2015/10/15,1,Chicken,Autumn,13,18.35
2015/10/15,2,Chicken,Autumn,18,15.89285714
2015/10/15,3,Chicken,Autumn,8,16.75
2015/10/15,4,Classic,Autumn,17,15.08333333
2015/10/15,5,Veggie,Autumn,14,18.5
2015/10/15,6,Veggie,Autumn,19,17.10416667
2015/10/15,7,Classic,Autumn,24,12.25
2015/10/15,8,Classic,Autumn,12,18.3125
2015/10/15,9,Supreme,Autumn,13,15.63888889
2015/10/15,10,Chicken,Autumn,23,17.89285714
2015/10/16,1,Chicken,Autumn,7,15.15
2015/10/16,2,Chicken,Autumn,9,18.75
2015/10/16,3,Chicken,Autumn,1,20.75
2015/10/16,4,Classic,Autumn,9,17.28571429
2015/10/16,5,Veggie,Autumn,7,18.5
2015/10/16,6,Veggie,Autumn,8,18.16666667
2015/10/16,7,Classic,Autumn,14,14.44444444
2015/10/16,8,Classic,Autumn,7,15.125
2015/10/16,9,Supreme,Autumn,3,18.625
2015/10/16,10,Chicken,Autumn,9,19.60714286
2015/10/17,1,Chicken,Autumn,15,17.63888889
2015/10/17,2,Chicken,Autumn,4,16.75
2015/10/17,3,Chicken,Autumn,8,18.75
2015/10/17,4,Classic,Autumn,6,14.4
2015/10/17,5,Veggie,Autumn,10,18.5
2015/10/17,6,Veggie,Autumn,6,17.0625
2015/10/17,7,Classic,Autumn,12,13
2015/10/17,8,Classic,Autumn,6,19
2015/10/17,9,Supreme,Autumn,6,18
2015/10/17,10,Chicken,Autumn,9,13.55
2015/10/18,1,Chicken,Autumn,12,18.08333333
2015/10/18,2,Chicken,Autumn,6,18.75
2015/10/18,3,Chicken,Autumn,4,15.41666667
2015/10/18,4,Classic,Autumn,5,17.9
2015/10/18,6,Veggie,Autumn,2,16
2015/10/18,7,Classic,Autumn,11,13.46428571
2015/10/18,8,Classic,Autumn,5,15.125
2015/10/18,9,Supreme,Autumn,2,20.75
2015/10/18,10,Chicken,Autumn,8,20.75
2015/10/20,1,Chicken,Autumn,10,15.60714286
2015/10/20,2,Chicken,Autumn,7,18.75
2015/10/20,4,Classic,Autumn,13,15.625
2015/10/20,5,Veggie,Autumn,9,18.5
2015/10/20,6,Veggie,Autumn,12,15.5
2015/10/20,7,Classic,Autumn,12,11.47222222
2015/10/20,8,Classic,Autumn,2,14
2015/10/20,9,Supreme,Autumn,3,14.5
2015/10/20,10,Chicken,Autumn,7,18.75
2015/10/21,1,Chicken,Autumn,2,16.75
2015/10/21,2,Chicken,Autumn,15,17.95
2015/10/21,3,Chicken,Autumn,7,16.75
2015/10/21,4,Classic,Autumn,14,14.72222222
2015/10/21,5,Veggie,Autumn,6,18.5
2015/10/21,6,Veggie,Autumn,4,17.5
2015/10/21,7,Classic,Autumn,15,12.44444444
2015/10/21,8,Classic,Autumn,4,19
2015/10/21,9,Supreme,Autumn,3,16.625
2015/10/21,10,Chicken,Autumn,12,18.52777778
2015/10/22,1,Chicken,Autumn,7,18.08333333
2015/10/22,2,Chicken,Autumn,14,17.63888889
2015/10/22,3,Chicken,Autumn,2,12.75
2015/10/22,4,Classic,Autumn,11,16.78571429
2015/10/22,5,Veggie,Autumn,6,18.5
2015/10/22,6,Veggie,Autumn,12,17.21428571
2015/10/22,7,Classic,Autumn,4,13.41666667
2015/10/22,8,Classic,Autumn,11,15.41666667
2015/10/22,10,Chicken,Autumn,10,18.25
2015/10/23,1,Chicken,Autumn,10,19.03571429
2015/10/23,2,Chicken,Autumn,12,17.25
2015/10/23,3,Chicken,Autumn,4,16.75
2015/10/23,4,Classic,Autumn,16,15.75
2015/10/23,5,Veggie,Autumn,7,18.5
2015/10/23,6,Veggie,Autumn,12,16.64285714
2015/10/23,7,Classic,Autumn,10,13.875
2015/10/23,8,Classic,Autumn,13,17.55555556
2015/10/23,9,Supreme,Autumn,6,18.25
2015/10/23,10,Chicken,Autumn,10,17.89285714
2015/10/24,1,Chicken,Autumn,5,15.41666667
2015/10/24,2,Chicken,Autumn,8,18.46428571
2015/10/24,3,Chicken,Autumn,6,18.08333333
2015/10/24,4,Classic,Autumn,15,15.22222222
2015/10/24,5,Veggie,Autumn,4,18.5
2015/10/24,6,Veggie,Autumn,4,20.25
2015/10/24,7,Classic,Autumn,7,14.1875
2015/10/24,8,Classic,Autumn,9,18.33333333
2015/10/24,9,Supreme,Autumn,4,14.5
2015/10/24,10,Chicken,Autumn,12,17.75
2015/10/25,1,Chicken,Autumn,4,18.08333333
2015/10/25,2,Chicken,Autumn,13,18.25
2015/10/25,4,Classic,Autumn,8,17.58333333
2015/10/25,5,Veggie,Autumn,2,18.5
2015/10/25,6,Veggie,Autumn,2,12
2015/10/25,7,Classic,Autumn,10,11.7
2015/10/25,8,Classic,Autumn,10,16.16666667
